 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39
1310,3922.901,2182.444,3807.012,2369.527,9267.304,3056.223,2293.088,2195.953,1883.519,3256.660,3025.105,1705.562,3488.355,2704.523,1869.686,1959.376,3120.548,3743.850,6839.215,4349.270,6342.418,1517.386,1610.212,2208.306,1300.493,6805.787,2020.444,12551.971,11480.641,6853.749,1614.825,1711.710,2151.471,6442.583,2289.122,4293.866,3689.840,1950.354,3286.868
1311,3920.634,2178.144,3807.406,2366.604,9263.399,3051.508,2290.500,2194.202,1883.299,3256.893,3022.966,1706.639,3489.232,2700.781,1866.470,1957.657,3115.915,3737.967,6831.290,4342.749,6338.970,1515.683,1610.216,2207.432,1299.448,6803.779,2017.971,12547.360,11479.791,6849.308,1613.038,1712.302,2155.188,6436.064,2288.406,4293.305,3686.474,1949.121,3281.504
1312,3921.707,2181.382,3808.963,2368.956,9270.246,3056.533,2294.882,2192.794,1885.645,3256.206,3025.662,1707.040,3488.497,2704.395,1867.992,1959.376,3118.248,3745.720,6836.297,4347.585,6347.184,1516.444,1611.144,2208.611,1300.728,6808.537,2018.003,12551.225,11479.641,6858.856,1612.948,1713.172,2153.564,6438.557,2289.193,4295.297,3686.671,1949.700,3289.609
1313,3917.826,2179.146,3803.597,2368.491,9267.570,3054.004,2293.105,2192.953,1883.862,3257.193,3021.996,1707.061,3485.820,2701.979,1868.063,1957.146,3114.737,3743.191,6831.780,4346.868,6341.558,1514.390,1610.405,2207.106,1300.445,6799.493,2015.077,12549.792,11480.079,6859.206,1612.507,1708.753,2154.349,6429.998,2286.649,4293.210,3685.859,1950.072,3283.404
1314,3917.772,2182.260,3805.748,2369.834,9270.263,3052.595,2293.218,2193.080,1882.428,3256.311,3021.832,1705.361,3488.226,2701.342,1866.505,1955.484,3117.208,3743.683,6830.702,4348.332,6340.381,1516.124,1609.606,2208.256,1299.821,6800.986,2016.613,12549.583,11477.314,6860.687,1613.552,1710.025,2153.052,6430.718,2287.961,4293.548,3681.873,1949.217,3280.736
1315,3914.622,2179.242,3802.201,2368.930,9263.737,3051.022,2292.662,2190.215,1883.640,3252.365,3021.505,1705.572,3486.127,2700.055,1868.836,1956.000,3115.745,3748.343,6820.260,4345.958,6334.071,1515.633,1608.422,2206.855,1301.123,6795.558,2015.966,12547.677,11473.883,6863.714,1612.721,1708.044,2152.887,6427.809,2286.613,4291.771,3679.357,1950.592,3275.913
1316,3918.373,2178.724,3802.446,2370.900,9255.552,3049.898,2292.450,2190.892,1882.070,3251.484,3015.816,1705.784,3483.138,2702.008,1868.021,1956.175,3114.373,3740.116,6824.096,4346.762,6331.133,1514.114,1608.554,2207.352,1300.137,6792.347,2013.798,12543.915,11469.216,6858.649,1611.564,1711.109,2152.863,6424.095,2285.186,4289.373,3676.779,1951.606,3281.628
1317,3915.106,2176.780,3798.425,2369.580,9252.022,3048.712,2293.621,2188.783,1880.891,3252.934,3014.917,1705.411,3480.336,2698.609,1869.284,1954.084,3111.263,3736.918,6825.393,4338.626,6325.250,1512.934,1610.051,2206.138,1299.106,6788.974,2015.371,12526.449,11466.225,6865.106,1609.579,1707.932,2152.154,6423.407,2286.183,4288.531,3672.741,1949.338,3278.632
1318,3916.567,2179.670,3798.469,2367.809,9248.427,3047.731,2290.362,2189.771,1882.731,3251.744,3018.053,1705.815,3478.649,2700.025,1867.432,1954.189,3114.547,3739.953,6826.210,4341.845,6327.794,1513.921,1607.783,2206.536,1299.724,6794.574,2014.641,12531.801,11467.509,6866.972,1611.112,1706.887,2155.008,6423.012,2284.365,4290.023,3671.057,1950.829,3284.090
1319,3915.329,2177.625,3797.545,2370.473,9245.429,3045.027,2291.405,2189.500,1883.570,3251.889,3017.109,1705.190,3478.627,2699.475,1865.164,1954.546,3117.671,3741.140,6823.781,4341.623,6316.456,1513.487,1608.397,2206.932,1299.439,6794.822,2010.356,12537.345,11464.430,6864.169,1607.465,1707.570,2154.536,6421.022,2284.952,4287.917,3671.350,1951.246,3278.635
1320,3915.389,2177.539,3797.428,2370.325,9245.615,3046.724,2290.651,2189.622,1882.671,3254.906,3015.037,1706.123,3479.331,2697.809,1863.043,1955.373,3114.502,3739.319,6820.262,4341.386,6321.443,1513.164,1608.990,2207.133,1297.621,6794.995,2013.232,12525.647,11454.889,6863.081,1608.940,1709.250,2154.431,6415.617,2283.880,4287.492,3667.794,1950.122,3278.162
1321,3914.028,2176.342,3797.858,2370.125,9245.568,3045.668,2289.233,2187.087,1881.280,3249.104,3016.425,1705.840,3480.614,2697.159,1866.335,1952.445,3118.419,3737.333,6822.348,4341.375,6320.525,1512.695,1607.858,2207.137,1299.732,6793.194,2010.642,12533.321,11465.051,6866.889,1608.806,1709.229,2152.847,6412.921,2283.547,4285.056,3667.663,1950.622,3274.009
1322,3912.591,2177.352,3794.050,2370.578,9245.459,3042.781,2293.786,2190.458,1881.125,3250.443,3015.731,1707.203,3479.406,2695.461,1867.138,1950.600,3114.563,3744.189,6813.438,4341.293,6324.014,1512.941,1608.025,2207.376,1298.331,6791.870,2008.444,12530.968,11470.768,6864.704,1608.774,1706.285,2154.628,6408.174,2283.860,4287.155,3664.926,1948.827,3277.444
1323,3912.048,2175.597,3795.231,2371.298,9247.711,3045.881,2290.104,2186.954,1881.488,3249.936,3014.345,1705.635,3481.904,2692.236,1866.617,1953.047,3115.477,3739.899,6817.870,4338.480,6317.665,1511.766,1607.766,2205.134,1298.523,6793.289,2010.978,12534.587,11465.691,6868.852,1608.617,1706.209,2154.037,6401.269,2284.343,4283.307,3663.767,1950.397,3273.843
1324,3914.141,2177.347,3797.132,2370.493,9244.686,3045.175,2291.190,2187.779,1882.190,3249.272,3014.906,1705.573,3480.576,2695.757,1867.551,1953.059,3115.688,3741.877,6810.032,4338.187,6315.248,1511.590,1606.615,2206.632,1298.321,6793.420,2010.681,12524.107,11463.679,6876.321,1607.319,1706.451,2153.949,6402.298,2284.467,4287.245,3661.956,1949.783,3279.301
1325,3907.542,2175.232,3792.303,2370.539,9245.609,3042.104,2289.354,2184.876,1880.768,3246.289,3009.229,1703.667,3478.401,2692.756,1865.484,1950.012,3112.132,3738.890,6811.792,4337.694,6314.140,1510.565,1605.199,2209.130,1297.231,6792.346,2008.710,12521.453,11446.432,6867.137,1607.422,1704.434,2152.626,6392.585,2281.683,4282.825,3651.519,1949.235,3271.374
1326,3914.700,2177.705,3791.660,2369.550,9245.651,3041.132,2290.006,2185.848,1879.304,3247.491,3007.377,1703.667,3475.751,2695.001,1863.967,1951.997,3113.590,3740.335,6810.418,4335.949,6313.780,1510.600,1606.998,2207.444,1296.629,6788.725,2009.068,12518.270,11458.445,6866.756,1606.249,1706.594,2155.516,6389.908,2281.720,4284.232,3652.095,1950.249,3274.704
1327,3915.628,2177.447,3791.207,2371.691,9252.429,3044.942,2292.913,2187.632,1881.148,3248.606,3011.989,1703.722,3477.606,2693.080,1866.156,1951.970,3114.364,3738.261,6814.238,4337.199,6316.433,1510.009,1608.057,2207.503,1298.962,6795.401,2008.906,12515.862,11466.901,6881.086,1606.618,1708.152,2154.800,6392.478,2282.043,4281.065,3654.216,1950.049,3279.206
1328,3915.897,2179.307,3791.800,2373.034,9252.685,3043.810,2290.524,2185.127,1881.328,3252.121,3011.487,1704.011,3480.343,2694.344,1865.883,1952.719,3112.997,3736.660,6812.734,4337.441,6312.189,1509.885,1608.015,2207.928,1297.308,6796.310,2007.699,12526.486,11462.790,6883.721,1606.576,1706.512,2156.390,6386.626,2282.527,4283.287,3650.906,1950.755,3279.229
1329,3914.803,2173.921,3789.014,2373.554,9247.956,3042.953,2290.912,2185.472,1880.849,3250.515,3010.054,1702.774,3472.090,2691.357,1864.977,1951.576,3113.616,3738.080,6809.584,4337.648,6310.660,1509.078,1606.579,2208.779,1298.961,6794.826,2006.657,12524.126,11464.270,6875.863,1605.710,1704.668,2155.774,6384.248,2280.462,4277.397,3648.308,1949.664,3282.274
1330,3913.660,2174.304,3787.940,2375.599,9251.690,3045.192,2291.782,2182.136,1880.763,3251.747,3010.766,1703.805,3477.631,2692.296,1868.422,1953.154,3114.485,3738.974,6808.163,4334.988,6306.637,1508.245,1605.575,2207.719,1298.627,6791.840,2007.341,12526.927,11452.019,6878.501,1604.104,1703.276,2152.918,6382.188,2279.325,4276.805,3646.417,1948.635,3275.704
1331,3910.161,2173.811,3788.843,2375.301,9249.017,3044.813,2293.754,2183.637,1880.791,3246.081,3007.680,1703.724,3475.934,2689.503,1864.688,1952.247,3113.809,3737.089,6802.853,4332.509,6309.035,1508.444,1606.029,2207.060,1298.279,6792.751,2005.738,12519.958,11455.781,6875.890,1605.521,1704.477,2155.614,6382.877,2281.027,4278.380,3644.692,1949.669,3275.042
1332,3908.782,2176.433,3785.707,2372.157,9252.272,3042.946,2290.351,2182.875,1880.766,3247.014,3008.335,1703.231,3475.198,2689.296,1865.080,1951.436,3113.995,3738.921,6796.233,4333.716,6314.635,1507.489,1606.262,2205.908,1298.740,6787.820,2006.672,12521.005,11453.262,6878.950,1604.275,1702.867,2153.153,6377.124,2279.226,4278.802,3642.993,1949.653,3277.533
1333,3906.084,2175.031,3784.019,2373.392,9238.863,3043.728,2291.358,2182.140,1879.733,3246.292,3006.414,1703.334,3474.111,2690.776,1866.751,1949.678,3111.694,3737.094,6791.377,4330.653,6311.926,1507.121,1605.340,2206.211,1296.529,6785.031,2006.315,12514.623,11454.203,6881.434,1602.980,1703.419,2149.804,6368.899,2278.458,4279.377,3642.269,1950.745,3275.939
1334,3910.063,2175.551,3784.176,2375.702,9238.874,3041.890,2290.612,2181.356,1880.077,3245.624,3005.942,1703.104,3477.479,2690.176,1867.464,1948.781,3110.564,3735.206,6792.349,4329.000,6313.584,1506.863,1604.963,2207.286,1297.780,6785.597,2005.139,12524.004,11453.842,6875.678,1603.272,1705.446,2156.252,6371.174,2278.060,4280.025,3638.648,1950.230,3272.158
1335,3908.059,2174.544,3782.138,2376.131,9232.070,3038.685,2292.107,2182.033,1879.683,3246.116,3004.732,1703.635,3474.692,2690.314,1867.848,1950.300,3112.143,3739.797,6797.783,4331.347,6312.511,1506.664,1604.657,2207.853,1298.176,6775.552,2004.829,12519.181,11440.979,6877.156,1604.315,1702.917,2148.894,6372.350,2279.523,4278.912,3638.257,1950.143,3271.903
1336,3905.312,2173.102,3778.520,2372.853,9229.765,3037.914,2290.991,2180.084,1879.583,3244.489,3001.891,1701.290,3471.967,2688.281,1866.490,1948.457,3108.239,3729.714,6787.651,4324.155,6307.379,1505.909,1604.189,2206.223,1297.009,6777.111,2002.617,12503.478,11448.367,6872.582,1603.038,1701.170,2151.007,6366.983,2275.869,4278.061,3631.431,1951.003,3274.669
1337,3907.626,2175.319,3783.301,2377.109,9240.479,3039.436,2292.355,2178.886,1880.431,3246.278,3004.268,1703.084,3473.777,2689.488,1864.338,1948.471,3112.177,3729.966,6791.817,4325.072,6305.920,1507.264,1606.077,2208.013,1298.894,6786.046,2005.779,12511.385,11457.414,6883.108,1604.082,1702.077,2157.113,6364.368,2276.068,4275.218,3632.361,1950.415,3272.969
1338,3907.680,2173.102,3777.290,2373.338,9235.993,3040.708,2292.072,2177.392,1878.816,3246.855,3003.210,1701.546,3470.070,2691.012,1865.135,1949.574,3110.629,3732.874,6789.672,4326.839,6301.697,1505.774,1605.914,2206.314,1298.335,6779.733,2002.309,12505.171,11447.227,6887.096,1601.821,1700.202,2150.017,6365.706,2275.156,4273.071,3634.390,1951.893,3274.754
1339,3903.445,2175.413,3778.363,2374.505,9236.413,3039.953,2290.912,2176.282,1880.309,3242.664,3002.160,1702.234,3474.219,2688.612,1864.803,1951.831,3111.774,3734.380,6784.698,4322.182,6301.057,1505.665,1605.173,2206.667,1297.649,6781.426,2002.059,12513.286,11441.292,6894.509,1602.176,1699.902,2152.725,6360.805,2276.840,4272.885,3635.716,1950.761,3270.144
1340,3905.978,2174.288,3779.591,2376.173,9235.240,3040.788,2291.392,2176.294,1879.840,3248.052,3003.151,1702.618,3473.285,2686.029,1863.905,1948.771,3115.297,3731.488,6785.548,4321.281,6307.848,1505.479,1605.546,2207.015,1299.581,6782.501,2001.791,12519.359,11457.949,6898.150,1601.791,1699.533,2154.689,6360.427,2275.935,4274.308,3631.710,1949.947,3268.476
1341,3899.652,2173.408,3779.016,2373.172,9228.738,3037.078,2291.318,2173.241,1877.726,3243.676,2997.799,1702.677,3471.569,2684.052,1864.089,1949.249,3110.496,3735.653,6780.590,4320.695,6298.748,1505.624,1603.482,2205.808,1297.547,6779.660,2000.955,12502.816,11442.923,6897.196,1600.519,1697.809,2151.686,6349.978,2269.908,4270.981,3628.008,1950.803,3265.823
1342,3900.013,2173.526,3779.964,2374.906,9227.087,3036.038,2292.650,2171.872,1877.048,3243.558,2997.456,1701.407,3473.273,2684.143,1862.038,1947.810,3111.768,3734.048,6774.462,4315.674,6291.795,1505.172,1604.381,2206.239,1297.384,6783.197,2002.078,12506.257,11431.933,6898.696,1598.671,1698.364,2149.192,6346.477,2269.435,4269.018,3625.545,1950.049,3267.672
1343,3899.140,2172.808,3778.307,2375.706,9233.748,3037.214,2290.271,2170.570,1876.715,3240.055,2996.971,1701.679,3474.735,2684.176,1863.731,1949.141,3112.719,3728.863,6772.238,4316.254,6291.723,1504.511,1603.452,2206.697,1295.206,6781.010,2000.661,12505.384,11434.226,6897.779,1599.513,1700.568,2148.478,6347.320,2272.501,4269.869,3621.397,1949.932,3261.698
1344,3899.855,2172.291,3772.605,2372.206,9224.166,3036.137,2291.867,2170.774,1876.701,3238.338,2992.105,1698.694,3466.992,2682.409,1868.924,1948.001,3107.865,3732.447,6774.734,4315.207,6289.784,1504.588,1602.627,2207.003,1298.351,6775.831,1999.415,12498.586,11426.780,6897.087,1598.742,1699.041,2150.302,6343.465,2271.966,4268.733,3620.375,1949.062,3263.102
1345,3899.458,2171.436,3768.861,2372.523,9215.985,3031.964,2290.668,2169.416,1874.808,3240.091,2992.408,1700.581,3466.932,2681.895,1861.332,1943.670,3107.946,3726.755,6771.737,4308.312,6281.330,1502.141,1603.616,2203.770,1296.707,6773.398,1996.571,12487.730,11423.026,6905.119,1598.363,1696.527,2147.558,6333.967,2269.805,4260.702,3613.294,1946.748,3266.698
1346,3894.822,2169.873,3770.671,2374.627,9212.413,3030.285,2290.062,2169.729,1875.294,3239.175,2989.886,1699.107,3466.813,2680.787,1863.346,1942.242,3105.516,3720.621,6765.293,4310.373,6282.864,1502.918,1602.446,2205.862,1295.799,6771.813,1997.130,12483.585,11418.612,6901.630,1595.564,1697.369,2147.528,6330.063,2269.584,4262.260,3613.807,1949.011,3267.836
1347,3896.811,2171.222,3766.039,2374.006,9217.627,3028.080,2290.108,2170.473,1874.287,3241.693,2991.392,1700.170,3465.828,2682.628,1862.544,1946.805,3110.192,3727.608,6764.388,4305.986,6273.593,1502.664,1603.543,2205.098,1296.821,6769.933,1994.349,12490.160,11423.502,6901.157,1594.775,1694.700,2146.918,6328.918,2266.709,4261.505,3615.057,1950.291,3264.575
1348,3898.323,2167.348,3772.732,2377.677,9221.896,3028.913,2291.889,2168.297,1875.470,3239.795,2990.927,1700.765,3465.867,2679.786,1860.779,1945.918,3107.670,3729.099,6760.697,4304.140,6276.416,1502.575,1603.557,2204.779,1296.248,6772.208,1994.584,12491.543,11429.866,6910.340,1596.249,1698.222,2148.088,6327.153,2269.260,4260.733,3608.002,1948.524,3263.540
1349,3891.756,2169.886,3768.661,2373.192,9213.736,3029.134,2291.003,2166.395,1875.788,3238.011,2991.625,1700.507,3468.000,2679.801,1864.003,1946.979,3109.821,3731.441,6759.718,4307.591,6275.344,1501.956,1604.044,2202.875,1296.282,6772.272,1992.437,12505.051,11430.496,6916.221,1596.652,1695.906,2145.673,6322.211,2269.859,4261.682,3607.105,1946.964,3265.228
1350,3891.360,2166.645,3765.015,2372.263,9207.573,3024.710,2289.667,2165.008,1874.027,3235.241,2986.906,1699.296,3467.362,2677.760,1863.845,1942.367,3104.563,3724.936,6755.599,4299.535,6273.069,1501.426,1604.254,2204.579,1298.318,6763.438,1989.712,12485.256,11415.145,6911.979,1594.513,1693.630,2146.456,6310.444,2265.838,4257.360,3603.459,1946.880,3262.028
1351,3891.584,2170.063,3768.039,2376.807,9208.492,3024.727,2290.086,2163.628,1875.275,3236.289,2986.219,1699.282,3463.156,2678.056,1861.202,1945.503,3108.409,3728.234,6751.038,4303.351,6272.762,1501.793,1603.355,2204.303,1295.202,6763.724,1990.612,12496.209,11425.536,6916.771,1594.568,1692.841,2145.726,6308.852,2266.954,4260.219,3602.268,1948.067,3255.885
1352,3887.952,2169.199,3765.818,2375.579,9206.260,3027.204,2290.473,2164.578,1874.770,3235.100,2984.678,1699.936,3466.014,2678.398,1861.605,1941.664,3104.699,3725.493,6746.918,4299.542,6272.692,1501.161,1602.508,2204.710,1295.239,6761.906,1990.255,12495.979,11418.658,6919.173,1593.603,1693.644,2142.344,6305.031,2264.750,4259.651,3599.228,1947.792,3261.083
1353,3891.888,2167.441,3765.872,2372.330,9197.339,3022.947,2290.366,2163.411,1872.798,3234.515,2983.219,1697.763,3464.220,2676.581,1863.101,1940.574,3105.375,3722.184,6741.938,4296.567,6270.217,1500.072,1602.310,2203.278,1296.246,6753.496,1988.804,12492.893,11413.581,6920.415,1593.445,1694.189,2143.600,6297.795,2261.712,4258.831,3601.206,1947.556,3254.557
1354,3887.983,2167.116,3760.396,2373.676,9186.634,3021.583,2290.500,2161.171,1872.618,3231.097,2983.604,1700.001,3458.647,2676.645,1861.464,1937.418,3102.779,3714.340,6740.266,4292.136,6263.815,1498.435,1601.368,2201.870,1296.409,6747.668,1987.433,12477.335,11406.209,6922.204,1593.393,1693.231,2141.286,6294.387,2260.349,4253.134,3594.339,1947.703,3256.016
1355,3887.013,2166.711,3758.228,2372.530,9182.084,3015.898,2288.015,2160.327,1872.271,3226.958,2980.946,1696.988,3457.687,2673.579,1857.598,1938.328,3103.966,3717.543,6733.561,4294.001,6260.840,1498.874,1601.055,2202.256,1296.795,6744.004,1985.700,12463.375,11397.505,6917.216,1590.193,1692.266,2143.171,6284.956,2261.861,4254.966,3590.646,1947.439,3253.025
1356,3887.066,2166.108,3755.671,2373.861,9174.292,3016.339,2287.781,2158.971,1871.907,3229.417,2980.361,1696.978,3457.330,2672.075,1858.604,1937.872,3100.318,3718.584,6731.065,4291.754,6255.912,1498.409,1600.413,2203.416,1296.271,6747.029,1984.153,12471.143,11403.385,6917.476,1591.237,1689.640,2140.857,6278.252,2256.954,4247.125,3586.108,1944.999,3257.220
1357,3886.229,2165.847,3753.810,2377.004,9178.310,3015.849,2288.698,2157.768,1871.322,3231.818,2980.118,1698.553,3459.785,2672.212,1857.799,1938.442,3102.798,3717.935,6734.046,4291.630,6252.546,1499.425,1603.318,2203.765,1296.681,6746.542,1983.482,12477.161,11402.103,6918.982,1591.588,1690.126,2140.103,6277.259,2260.564,4247.888,3586.740,1945.127,3256.808
1358,3881.984,2163.728,3755.378,2375.850,9169.668,3013.100,2288.366,2155.460,1871.631,3226.495,2979.492,1697.641,3459.497,2668.361,1859.097,1936.372,3103.238,3717.365,6728.733,4292.551,6252.245,1498.351,1602.835,2202.070,1295.555,6743.744,1982.744,12470.834,11395.434,6909.859,1590.692,1690.224,2141.533,6268.561,2258.008,4247.165,3579.396,1944.682,3254.775
1359,3882.946,2163.923,3753.775,2372.593,9168.984,3013.344,2288.413,2154.462,1870.216,3223.388,2977.486,1695.866,3454.603,2666.761,1858.594,1936.058,3101.880,3716.781,6722.670,4288.725,6249.644,1498.234,1601.935,2201.540,1295.749,6739.533,1983.308,12464.894,11386.806,6910.681,1588.771,1688.059,2138.558,6257.705,2255.025,4244.272,3578.316,1943.839,3253.181
1360,3875.604,2163.572,3748.540,2373.039,9151.419,3010.913,2288.914,2152.927,1869.768,3221.516,2974.488,1695.557,3455.869,2665.776,1858.366,1934.155,3097.889,3715.443,6722.635,4287.299,6241.847,1496.706,1600.507,2200.137,1292.455,6732.758,1979.100,12451.492,11375.715,6902.326,1587.934,1686.346,2135.814,6252.050,2254.325,4240.185,3573.245,1943.777,3245.740
1361,3877.433,2164.972,3751.695,2375.680,9161.979,3008.730,2288.968,2152.469,1869.433,3223.260,2971.287,1695.891,3452.553,2664.316,1859.720,1935.692,3099.052,3710.779,6708.751,4288.347,6242.677,1496.997,1601.010,2201.174,1295.619,6731.486,1980.829,12453.701,11377.803,6911.217,1588.315,1686.883,2136.068,6246.443,2253.517,4242.836,3570.365,1945.398,3251.098
1362,3876.809,2163.963,3748.007,2371.594,9156.104,3012.764,2288.853,2153.246,1868.215,3222.341,2971.563,1693.181,3455.411,2665.640,1858.697,1934.747,3098.103,3713.344,6709.415,4285.601,6239.127,1495.989,1600.427,2202.865,1294.635,6726.334,1980.062,12451.062,11383.702,6909.359,1588.156,1686.715,2135.129,6245.473,2253.441,4242.401,3570.065,1945.539,3250.153
1363,3875.145,2163.042,3745.362,2374.708,9154.544,3009.267,2287.142,2153.062,1868.492,3223.196,2969.272,1695.198,3450.335,2667.767,1857.663,1935.308,3100.231,3716.160,6712.683,4283.510,6238.967,1496.139,1600.531,2202.035,1294.255,6725.363,1978.578,12445.668,11377.529,6917.429,1585.965,1686.329,2136.242,6241.063,2255.794,4240.527,3566.115,1944.512,3248.106
1364,3876.288,2160.937,3741.569,2371.611,9142.780,3007.929,2287.182,2149.399,1867.151,3218.209,2971.104,1692.975,3445.892,2664.086,1858.734,1931.403,3095.778,3711.530,6704.931,4283.353,6233.057,1495.073,1599.699,2200.288,1293.625,6722.890,1978.322,12430.953,11387.066,6915.195,1585.824,1684.002,2134.740,6238.016,2252.673,4237.178,3562.604,1945.345,3250.114
1365,3875.159,2162.659,3742.355,2374.735,9137.461,3003.162,2284.433,2147.588,1867.289,3218.877,2968.872,1693.824,3450.367,2662.657,1855.521,1935.302,3096.006,3712.694,6703.798,4280.396,6235.254,1495.427,1601.204,2200.684,1293.934,6723.312,1976.962,12433.358,11378.462,6921.806,1584.438,1685.293,2134.341,6234.125,2251.347,4234.776,3559.078,1943.615,3248.702
1366,3873.201,2162.848,3741.527,2375.308,9132.701,3004.165,2287.265,2148.229,1865.463,3215.749,2968.019,1693.136,3445.701,2663.774,1857.079,1934.064,3093.627,3718.633,6697.071,4280.879,6229.238,1494.331,1601.565,2198.613,1293.135,6715.631,1974.238,12435.532,11360.570,6919.585,1585.111,1684.669,2133.479,6226.052,2248.910,4234.258,3559.011,1942.773,3244.785
