 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
810,927.259,1046.008,1081.878,1011.854,967.644,977.706,959.960,977.808,962.952,973.322,931.565,904.449,910.814,1046.777,1059.179,1007.354,977.049,962.472,935.260,911.594,988.121,993.524,978.668,991.095,1015.151,934.892,940.115,982.980,960.913,983.844,1002.009,979.339,939.031,946.720,959.002,992.440,981.738,978.250,995.051,1004.573,959.481,977.244,1005.398,947.913,960.880,931.964
811,928.331,1045.469,1081.844,1012.994,969.076,977.413,959.292,977.435,961.680,975.256,930.564,906.591,910.952,1045.843,1061.272,1008.959,977.054,963.217,933.848,913.268,988.617,993.757,979.925,992.694,1015.055,934.738,938.832,983.568,959.979,984.242,1002.515,978.497,939.132,946.730,960.138,992.704,982.739,980.373,995.171,1005.708,959.237,975.482,1007.608,949.608,961.797,934.818
812,927.508,1044.031,1082.739,1012.940,967.737,978.415,961.065,978.419,962.350,973.780,930.122,905.693,911.979,1047.463,1061.305,1007.523,976.942,963.194,935.175,914.223,988.322,993.719,979.272,991.523,1015.488,934.804,941.600,985.147,961.763,984.428,1001.680,976.846,938.637,947.999,959.810,992.339,982.505,980.170,996.076,1005.635,958.738,976.279,1007.184,948.432,962.730,932.977
813,928.557,1045.811,1082.080,1013.232,968.107,978.635,960.551,979.574,962.792,974.445,931.800,905.547,908.939,1046.551,1063.126,1007.035,976.096,962.277,935.703,912.706,989.704,993.924,979.012,989.774,1015.181,935.234,940.208,982.824,961.208,984.039,1002.138,978.261,940.048,947.093,960.150,990.967,981.656,978.105,994.679,1004.820,960.153,976.711,1007.358,949.155,960.131,932.579
814,929.539,1045.936,1082.357,1014.192,968.024,979.076,962.882,986.497,962.848,972.949,930.214,905.975,911.020,1046.168,1059.641,1009.038,975.560,962.900,934.626,913.027,989.305,992.033,979.063,990.964,1017.270,935.422,940.837,985.432,960.992,986.208,1003.390,978.670,938.589,947.371,960.113,991.581,983.178,980.911,993.253,1004.428,960.179,975.296,1006.752,950.156,961.118,932.531
815,932.181,1045.531,1081.094,1013.892,968.678,976.949,961.916,987.715,963.183,973.095,929.614,906.645,910.588,1045.099,1060.171,1006.876,974.971,962.060,934.371,912.669,987.840,993.076,979.224,990.116,1015.724,935.437,940.839,985.557,961.022,986.267,1002.024,978.324,939.887,948.740,958.713,993.008,982.874,978.824,994.882,1006.042,960.672,975.081,1005.796,948.605,962.071,933.560
816,931.036,1043.179,1081.314,1014.994,967.911,978.337,961.522,987.361,963.560,973.097,930.545,905.394,911.690,1046.715,1061.733,1006.433,974.785,963.022,935.813,914.342,988.783,991.677,980.116,990.790,1015.015,933.617,940.840,982.215,960.038,985.003,1002.617,977.309,941.573,948.420,958.203,992.292,982.074,978.641,996.678,1005.511,959.700,976.511,1008.106,949.820,959.744,933.688
817,931.014,1043.728,1081.243,1014.736,968.126,977.644,959.536,984.868,962.799,973.659,932.067,906.419,909.368,1044.273,1060.003,1007.952,971.850,961.362,935.402,911.158,989.965,991.522,980.288,990.477,1015.138,934.495,940.793,981.625,961.678,985.158,1001.894,976.608,940.365,947.770,958.624,992.291,982.417,979.036,995.380,1004.706,960.578,975.822,1007.600,947.455,961.143,933.586
818,929.804,1045.743,1081.909,1014.447,968.064,978.943,961.465,983.780,962.073,974.214,930.634,905.736,910.040,1047.997,1060.579,1008.323,974.082,961.753,935.026,911.094,989.525,993.328,978.619,991.124,1015.583,936.661,938.956,984.375,961.465,984.782,1004.211,977.787,940.307,948.806,959.879,993.995,982.154,980.692,995.162,1006.268,960.320,976.328,1007.903,949.433,960.855,933.473
819,930.120,1043.467,1082.414,1015.378,969.108,976.718,959.616,982.535,963.144,975.906,932.467,906.230,910.355,1049.921,1061.310,1007.306,973.119,961.511,934.878,911.531,988.564,992.808,978.978,990.351,1014.899,935.677,939.544,982.757,959.342,984.729,1002.971,979.139,939.388,946.674,958.678,993.806,982.298,979.690,995.792,1004.417,959.383,975.558,1006.230,947.622,960.602,933.670
820,929.610,1041.347,1081.479,1014.049,967.260,977.539,961.434,983.086,961.867,973.239,931.410,905.985,910.704,1046.632,1062.446,1007.111,971.005,963.024,935.040,913.031,988.995,993.994,980.069,990.142,1014.755,934.451,938.871,986.135,960.968,984.370,1002.281,975.888,938.637,946.936,959.911,992.220,981.807,980.212,994.678,1004.963,960.156,975.145,1007.430,948.456,960.246,932.098
821,928.671,1042.125,1081.606,1014.226,967.636,977.616,961.154,981.443,960.909,973.136,930.964,907.486,910.054,1047.076,1060.603,1006.343,970.881,962.510,934.384,913.350,986.759,992.618,978.951,990.521,1014.961,935.255,938.398,981.093,960.664,984.740,1002.530,977.341,937.838,946.927,959.449,992.698,982.466,980.498,996.137,1003.524,959.417,975.338,1005.650,947.132,960.298,933.062
822,927.820,1042.534,1081.936,1013.669,969.137,979.367,959.470,980.816,962.309,974.030,930.976,905.585,909.725,1046.833,1060.948,1007.217,972.962,961.724,934.137,911.311,990.000,993.839,978.788,990.488,1014.775,933.628,940.086,982.826,961.500,983.951,1001.355,977.265,939.641,947.251,959.935,991.583,982.596,978.696,993.335,1004.179,958.729,977.024,1006.198,948.435,960.554,933.106
823,926.312,1045.308,1081.204,1014.205,968.720,978.137,962.306,981.191,961.647,973.846,930.895,906.163,909.444,1048.904,1063.114,1006.825,970.484,962.054,935.064,913.744,988.289,993.271,980.477,990.599,1016.024,934.116,940.099,986.935,961.086,985.031,1003.497,978.446,939.920,947.430,959.833,992.673,981.310,979.043,995.155,1004.028,958.783,977.034,1005.853,948.745,959.745,932.838
824,928.946,1042.798,1083.294,1014.306,968.839,976.420,960.238,980.285,961.865,973.498,930.257,905.353,909.905,1047.863,1063.419,1005.113,972.144,963.631,936.089,912.179,988.189,993.961,980.354,990.596,1015.326,935.032,940.196,983.722,962.079,985.356,1003.090,977.923,938.809,947.566,961.028,992.964,982.732,979.154,993.646,1004.253,960.306,978.565,1005.378,946.955,961.072,933.668
825,927.164,1046.450,1080.392,1014.035,967.749,979.688,959.964,979.729,961.315,972.959,930.204,905.807,909.006,1046.676,1063.110,1006.652,971.002,962.117,933.940,913.652,987.626,992.074,978.819,990.033,1014.588,933.221,939.702,982.514,960.947,984.580,1001.749,977.058,939.581,947.376,959.254,993.088,982.675,977.700,994.681,1004.243,958.639,975.439,1004.506,946.989,960.846,933.433
826,927.165,1042.445,1082.286,1015.469,968.390,978.694,960.241,979.600,960.810,973.726,928.884,905.862,910.123,1046.879,1061.904,1005.119,971.423,961.754,933.376,912.809,988.088,993.903,980.659,987.918,1016.031,933.632,939.611,982.796,960.408,983.136,1004.081,978.473,938.643,946.070,959.971,993.376,981.678,978.450,994.543,1005.778,958.808,976.479,1004.782,946.726,959.610,932.134
827,926.780,1041.366,1081.537,1014.199,967.394,977.676,960.971,979.060,962.810,975.499,932.767,904.939,910.049,1047.101,1060.326,1007.580,969.728,962.809,934.827,912.152,988.253,992.324,978.838,988.537,1015.481,935.510,938.843,986.247,960.585,984.507,1003.242,978.187,939.937,947.444,959.006,993.392,982.157,978.471,995.139,1006.238,959.171,976.080,1005.204,948.534,961.200,932.252
828,926.144,1043.097,1082.457,1014.148,968.845,977.529,963.586,979.149,963.103,974.786,931.915,906.548,908.605,1047.501,1059.513,1008.012,970.993,962.823,935.434,914.785,988.239,992.310,981.055,989.293,1014.439,936.227,940.472,984.750,961.055,986.138,1002.675,979.224,939.345,945.925,960.749,993.568,982.692,979.073,995.701,1005.471,960.123,976.200,1005.238,950.380,961.527,934.454
829,926.908,1042.331,1082.152,1015.510,968.901,977.857,961.382,978.298,962.112,974.080,931.406,906.518,909.362,1046.326,1060.560,1007.575,970.345,961.885,934.336,912.278,988.839,990.707,979.842,990.786,1013.844,936.114,940.887,985.182,960.807,984.236,1002.511,978.426,939.140,947.497,959.415,991.162,982.474,978.969,994.662,1004.746,959.663,975.730,1005.367,948.860,960.422,933.860
830,925.466,1044.000,1080.180,1015.105,968.722,977.435,959.831,977.501,961.070,973.149,931.385,906.541,908.274,1047.443,1061.560,1005.655,970.143,962.058,934.183,912.558,988.259,992.469,979.019,989.594,1014.616,933.914,939.297,983.816,960.646,984.920,1002.132,978.869,938.966,946.108,959.685,991.627,982.304,978.761,994.922,1002.014,959.528,975.391,1006.419,949.273,961.495,933.177
831,926.355,1043.001,1080.954,1015.922,969.225,977.491,961.077,978.845,961.093,974.050,932.568,907.321,909.726,1046.669,1062.326,1007.132,970.986,962.684,935.687,913.470,988.732,992.786,979.466,988.815,1014.361,935.015,940.885,986.666,960.611,986.517,1003.339,979.703,939.898,948.197,959.812,991.862,982.142,978.673,996.394,1004.954,960.859,977.549,1006.325,948.246,961.641,934.242
832,925.279,1043.333,1082.034,1016.581,967.916,977.774,959.703,977.940,962.269,973.592,930.215,905.192,908.210,1046.985,1061.003,1006.895,972.091,963.609,934.830,913.529,989.076,994.408,979.357,990.427,1014.893,934.882,940.231,983.994,961.187,984.168,1002.954,978.476,939.460,947.384,959.994,992.687,982.482,979.575,994.703,1003.825,959.451,976.721,1008.614,949.201,961.817,931.904
833,926.867,1044.480,1081.814,1018.738,968.379,976.730,961.682,979.238,961.727,972.657,932.804,905.954,909.670,1045.391,1062.403,1005.904,972.344,961.274,935.813,913.356,989.722,992.317,978.704,990.768,1015.807,933.743,939.736,984.625,961.225,986.572,1002.598,979.503,939.371,948.410,959.350,993.258,982.826,979.488,994.508,1004.702,959.606,977.113,1008.160,948.851,961.486,933.346
834,926.945,1043.660,1081.593,1019.015,969.401,977.123,959.779,978.548,963.948,972.929,930.778,906.711,908.383,1046.662,1062.992,1006.540,971.418,962.370,933.870,912.172,988.628,992.618,978.853,990.269,1015.810,933.828,941.412,983.770,959.824,984.665,1002.456,979.463,937.724,946.825,959.282,992.469,981.940,979.976,994.091,1004.266,959.773,977.693,1005.682,948.708,960.560,933.583
835,925.509,1043.370,1081.241,1019.130,968.153,977.730,961.581,978.766,961.556,973.467,931.295,906.408,909.559,1045.362,1060.711,1006.161,968.400,961.114,934.279,911.591,986.545,991.901,979.885,989.653,1015.424,934.060,940.183,984.623,961.428,984.810,1002.841,979.350,938.949,945.722,959.126,993.548,981.914,977.494,994.407,1004.878,959.401,972.610,1008.554,949.355,960.964,933.145
836,926.173,1043.915,1081.105,1019.021,968.547,976.808,959.970,979.101,961.454,973.324,931.533,904.962,910.597,1045.152,1061.933,1006.523,971.317,962.024,934.055,911.715,986.335,991.211,979.842,991.450,1014.835,934.760,938.863,983.293,962.087,986.047,1003.719,979.179,939.397,945.692,959.971,994.339,981.953,978.675,995.589,1003.962,958.419,976.588,1005.932,949.060,960.484,933.167
837,927.099,1042.512,1080.070,1017.957,968.635,977.689,960.921,978.834,962.476,973.144,932.852,905.342,908.520,1048.340,1060.782,1006.081,972.054,961.072,935.207,911.300,985.231,992.358,977.382,989.921,1014.698,935.173,940.105,982.983,960.739,983.920,1003.661,978.013,939.064,947.319,959.280,992.615,982.254,978.506,994.195,1006.845,958.944,977.945,1007.155,949.842,962.109,934.072
838,929.882,1042.119,1081.036,1018.745,969.110,979.567,960.102,978.733,960.721,973.636,931.573,906.230,909.577,1047.222,1063.448,1007.996,968.076,961.671,934.623,911.886,984.804,991.676,978.660,989.768,1014.951,933.955,941.364,984.455,961.582,985.099,1004.001,979.320,940.088,947.089,959.881,992.256,982.177,978.324,994.493,1004.102,959.228,974.983,1005.022,948.168,960.681,934.298
839,932.039,1044.381,1081.392,1018.047,969.021,978.617,960.350,978.102,961.437,974.329,933.081,905.947,910.526,1044.291,1059.976,1007.085,968.579,962.627,936.021,911.685,988.861,991.493,980.258,990.574,1014.082,935.670,940.494,983.393,959.848,984.996,1002.078,978.043,939.848,946.717,959.526,992.387,982.891,979.269,995.035,1004.861,959.392,974.607,1006.199,949.167,961.701,934.427
840,932.972,1046.409,1081.313,1018.197,968.315,980.191,960.410,978.568,962.370,974.059,931.875,905.285,910.270,1045.338,1060.802,1007.067,969.115,960.807,933.440,912.872,988.949,991.954,980.895,989.136,1014.304,932.930,940.498,984.373,961.758,985.399,1004.476,979.050,938.619,947.648,959.878,993.543,982.835,979.269,993.954,1004.607,958.672,975.174,1008.516,947.820,961.873,933.573
841,931.601,1042.777,1081.652,1016.500,969.392,976.513,960.940,978.090,962.041,971.681,932.255,905.880,908.909,1046.997,1060.605,1006.804,967.142,961.932,933.361,911.136,987.926,992.117,979.378,988.522,1015.254,933.541,940.496,986.638,959.762,985.153,1003.065,979.637,937.485,947.212,959.755,992.298,981.901,979.423,995.020,1004.611,959.982,973.901,1006.816,950.499,959.542,933.705
842,930.757,1045.958,1082.170,1016.411,969.274,976.601,960.551,979.356,960.472,972.892,931.470,905.945,909.830,1044.813,1058.941,1006.826,968.650,961.661,935.020,911.110,988.792,992.785,979.669,990.814,1015.041,934.294,940.106,985.931,962.195,985.526,1002.387,978.980,938.894,948.378,961.024,993.138,982.536,978.882,994.561,1006.150,959.243,976.669,1007.137,950.254,961.400,934.374
843,929.128,1042.295,1081.171,1016.154,968.650,977.428,959.202,978.889,961.646,973.247,931.854,904.510,909.492,1047.805,1060.884,1005.669,967.386,962.616,934.855,912.322,987.336,991.214,979.794,990.897,1014.336,934.525,940.139,987.035,961.903,985.382,1002.643,979.357,939.799,948.066,958.944,993.217,981.981,978.766,994.749,1003.893,958.972,977.826,1007.527,949.763,961.347,933.834
844,931.341,1047.678,1081.495,1015.718,968.734,977.971,962.224,980.467,960.346,972.835,931.970,905.260,909.428,1046.341,1061.895,1008.659,968.659,961.091,934.497,913.492,988.359,991.854,981.227,990.804,1015.322,934.736,941.268,984.748,961.572,985.327,1004.240,980.052,938.706,947.528,960.894,992.024,982.613,979.197,995.643,1006.074,958.718,977.706,1008.925,949.069,963.317,933.154
845,929.371,1048.164,1081.857,1015.892,969.290,976.871,961.236,979.828,962.052,972.164,930.610,906.774,909.161,1045.566,1061.568,1006.248,969.206,961.069,934.546,912.363,985.835,991.771,979.528,987.596,1014.228,935.033,939.305,986.089,960.378,985.084,1002.311,978.979,939.978,947.109,960.307,993.259,982.504,978.428,994.955,1005.917,959.115,976.008,1007.067,950.897,961.301,933.757
846,929.197,1045.669,1081.877,1016.251,968.197,976.985,962.227,979.518,962.278,973.436,933.655,906.613,910.714,1046.289,1061.421,1006.684,968.269,962.715,936.129,912.502,988.095,991.969,980.054,990.155,1014.815,935.724,940.130,982.560,961.065,983.825,1003.079,978.273,940.118,946.870,959.972,992.629,983.204,979.296,993.919,1004.790,960.356,977.581,1008.276,951.247,960.937,934.025
847,930.756,1043.980,1080.811,1016.126,968.956,978.283,960.256,978.938,961.417,972.775,932.972,905.400,910.356,1046.830,1059.474,1006.842,968.886,962.061,933.748,911.972,986.924,991.705,979.475,989.806,1014.901,933.882,941.636,984.354,961.462,985.020,1003.357,979.501,938.279,947.631,959.608,992.118,982.601,979.508,994.594,1004.357,959.142,977.042,1008.777,951.043,961.067,933.687
848,931.265,1044.581,1081.470,1014.374,968.082,978.016,961.374,980.193,960.763,972.224,930.949,905.500,909.265,1046.728,1061.313,1008.980,969.190,963.294,934.221,914.093,987.486,990.358,978.479,989.503,1014.963,935.358,940.906,991.158,962.054,984.765,1002.795,979.659,939.408,946.465,959.538,992.833,983.365,979.654,995.781,1005.793,959.107,976.976,1006.687,951.540,961.704,933.131
849,933.601,1047.289,1081.506,1014.854,969.198,979.645,960.959,979.747,961.927,973.068,933.533,904.034,908.584,1047.333,1061.046,1007.268,971.122,961.230,934.723,912.489,988.270,991.453,978.850,989.933,1014.782,934.250,941.192,985.653,961.921,984.491,1003.205,977.990,939.511,947.329,959.893,992.288,982.620,978.911,997.608,1005.531,960.705,976.702,1006.388,948.380,960.899,934.070
850,934.820,1045.696,1081.393,1015.750,969.181,978.325,960.142,978.109,962.442,972.966,934.549,906.381,909.690,1046.030,1061.136,1006.084,969.409,961.484,934.375,911.922,988.063,991.066,980.721,988.567,1014.149,935.989,940.742,984.746,960.700,985.357,1003.407,979.968,938.713,947.686,959.988,992.449,982.555,978.894,995.930,1006.025,959.622,978.008,1009.202,950.416,961.759,933.275
851,936.076,1044.880,1081.969,1013.930,968.650,977.676,961.774,977.891,962.075,972.572,930.749,907.066,908.500,1046.858,1060.771,1005.202,969.248,962.849,935.112,911.906,987.435,991.834,978.900,989.767,1013.851,934.229,940.525,983.978,961.429,982.987,1002.463,978.736,939.089,946.683,959.877,991.499,982.098,980.245,995.433,1003.929,958.931,977.206,1008.367,949.926,960.465,933.364
852,934.100,1045.285,1082.154,1014.876,968.457,977.226,962.030,978.864,960.707,974.364,934.315,905.673,910.787,1044.967,1061.203,1007.082,971.127,962.357,935.352,912.812,986.623,991.232,979.495,989.968,1014.238,936.142,940.706,986.930,960.736,984.965,1001.392,977.127,938.239,946.514,959.911,992.704,982.573,979.182,994.731,1003.859,960.080,975.041,1007.074,949.407,960.712,932.884
853,933.674,1047.068,1080.864,1014.599,968.942,977.938,962.291,977.136,962.208,973.313,932.845,906.028,909.412,1047.261,1061.726,1004.523,969.048,962.319,935.473,913.794,987.934,991.809,979.478,990.381,1013.703,934.889,941.079,984.981,960.457,985.201,1002.972,978.297,938.977,947.548,960.233,991.197,982.545,979.016,994.445,1005.627,959.997,976.253,1006.054,948.754,961.055,934.357
854,931.369,1044.476,1081.963,1014.473,969.779,978.119,961.892,979.853,961.736,973.005,933.880,906.919,910.894,1047.091,1062.457,1007.206,970.227,961.940,935.915,912.941,990.610,992.563,981.013,990.316,1015.999,934.418,940.553,982.269,961.642,984.732,1002.063,978.650,939.140,947.400,959.274,991.953,984.035,979.939,994.958,1004.808,959.990,974.798,1005.684,947.860,961.818,932.289
855,932.762,1044.101,1082.909,1013.892,970.286,979.060,961.274,978.477,961.722,973.821,934.216,906.060,910.353,1048.180,1061.187,1008.127,968.400,962.000,934.469,911.076,988.955,991.463,979.591,989.365,1015.202,935.338,940.981,982.688,960.193,983.602,1002.601,980.434,939.288,948.923,959.606,992.298,981.756,978.527,994.435,1005.563,959.383,978.169,1007.612,948.790,960.885,934.902
856,930.549,1042.283,1081.536,1012.368,967.431,977.404,961.237,977.519,962.167,972.973,935.494,906.848,911.234,1046.608,1061.453,1005.050,969.747,963.700,935.275,913.915,989.168,991.826,979.437,990.661,1013.899,935.138,940.984,982.961,961.786,986.199,1001.787,979.048,939.269,946.140,959.723,992.725,982.837,978.538,995.143,1004.426,959.923,976.850,1006.268,948.693,960.866,932.739
857,929.664,1044.241,1081.416,1014.034,969.236,979.635,960.953,978.651,961.358,974.198,934.418,904.988,911.435,1046.045,1061.806,1006.994,970.135,961.008,934.295,912.676,988.160,992.690,979.293,988.823,1015.019,936.793,940.674,984.119,962.047,985.678,1002.107,977.928,938.515,947.768,959.491,992.261,983.217,980.142,995.202,1004.935,961.529,976.347,1005.442,948.379,961.179,932.811
858,929.374,1046.488,1082.327,1013.650,969.012,977.800,962.053,978.147,960.466,974.189,935.628,906.250,910.686,1046.198,1061.440,1007.566,969.726,961.258,936.050,911.489,988.877,992.632,980.080,989.802,1014.373,935.214,941.837,983.421,962.234,985.755,1002.527,980.294,939.816,949.264,959.500,994.126,982.911,979.958,996.080,1006.089,959.943,976.374,1007.410,948.546,960.912,934.191
859,929.372,1045.356,1082.951,1012.359,969.980,979.026,959.482,979.010,962.864,974.252,934.116,906.141,909.702,1046.984,1060.864,1007.775,968.180,962.038,934.721,915.152,989.006,991.965,979.621,990.784,1014.709,935.365,941.114,987.224,959.339,985.098,1003.470,981.794,939.459,946.687,959.747,992.479,982.940,979.960,995.650,1005.975,960.345,975.572,1007.035,948.798,962.004,933.431
860,929.434,1047.699,1081.567,1013.833,969.306,978.877,960.022,978.081,961.535,972.480,933.898,908.140,910.420,1048.727,1060.426,1007.163,970.043,961.782,934.062,911.512,987.866,992.145,981.289,989.500,1014.510,936.090,942.810,983.314,961.325,985.659,1002.365,978.614,938.676,947.273,959.542,992.382,983.552,979.355,994.431,1004.928,959.741,975.103,1005.684,949.692,961.516,933.101
861,927.670,1043.729,1082.959,1015.160,969.127,978.313,960.655,980.370,961.912,972.660,932.731,905.757,910.290,1047.057,1062.794,1005.910,969.747,962.609,934.377,913.413,988.280,990.161,979.659,990.248,1015.204,935.525,942.023,982.547,961.362,984.251,1001.912,981.098,939.502,946.324,959.843,992.191,982.737,980.594,995.675,1003.381,960.388,976.544,1006.860,948.767,961.106,933.720
862,927.958,1045.071,1081.992,1013.660,968.828,977.787,961.181,978.178,959.964,974.094,932.021,906.468,910.008,1047.430,1061.869,1007.421,970.047,960.355,934.046,911.782,987.449,991.091,978.423,988.351,1015.372,932.895,941.379,984.625,961.065,983.723,1003.205,979.198,939.729,947.118,959.809,993.006,982.979,980.599,994.064,1005.979,960.440,976.858,1005.268,948.079,960.401,932.888
863,926.531,1046.908,1082.755,1014.681,969.323,980.459,960.996,978.825,960.043,974.295,935.337,906.288,910.071,1046.032,1061.883,1006.326,968.481,962.247,935.102,911.629,987.417,991.015,978.130,988.057,1014.840,935.662,939.976,984.173,962.098,987.197,1001.875,980.534,938.087,946.788,958.707,993.095,982.742,979.580,993.968,1004.908,960.744,976.072,1005.019,948.839,961.153,934.462
864,929.012,1043.791,1082.184,1014.459,969.700,979.289,960.198,978.678,961.886,971.776,932.639,906.840,910.120,1047.625,1061.682,1007.091,967.795,962.718,934.852,912.159,988.028,991.750,979.072,990.406,1014.622,934.775,941.065,982.030,962.078,983.876,1001.300,980.604,940.336,946.037,960.061,991.745,982.969,980.678,995.332,1004.625,959.562,976.542,1005.711,949.312,961.416,933.595
865,927.398,1045.660,1082.186,1014.033,969.640,976.902,961.808,977.926,962.104,973.555,932.614,905.703,910.378,1048.079,1061.075,1005.318,966.835,961.945,935.800,912.335,987.950,991.137,981.126,988.457,1015.081,934.238,941.003,983.878,962.698,985.613,1001.005,979.422,939.635,946.214,960.018,993.452,983.238,979.973,994.551,1004.215,960.728,975.556,1005.094,948.588,961.551,934.477
866,927.065,1045.410,1081.531,1014.224,969.798,979.517,961.450,978.201,963.435,974.273,934.033,906.970,911.091,1046.355,1061.207,1006.973,976.115,963.097,935.326,913.378,989.273,991.909,980.838,990.607,1015.829,935.622,940.742,981.748,961.777,984.475,1002.073,979.010,939.254,946.950,961.691,993.055,982.530,979.970,993.988,1004.137,960.935,975.382,1005.879,947.912,961.698,934.599
867,927.066,1044.138,1082.574,1014.941,968.356,978.251,961.524,978.595,962.011,975.724,935.576,905.605,911.227,1047.047,1062.369,1009.005,987.012,963.793,933.108,912.304,987.815,992.325,979.468,991.403,1014.254,933.708,940.921,983.898,961.641,986.838,1002.793,980.148,939.070,946.497,960.106,993.501,982.800,980.015,996.247,1004.878,960.444,977.997,1005.884,948.893,961.246,934.743
868,927.489,1043.256,1082.521,1014.515,970.304,979.324,961.324,979.894,962.766,973.311,932.912,907.203,910.159,1047.511,1062.118,1007.397,988.700,963.508,936.212,911.745,987.065,991.246,978.755,990.510,1014.299,932.501,942.924,984.343,961.690,985.325,1002.889,980.662,940.298,947.929,961.047,993.464,984.080,980.995,994.856,1005.694,960.761,976.759,1007.133,946.513,962.250,933.176
869,926.803,1042.660,1083.412,1014.652,970.099,978.810,961.619,979.671,961.578,973.892,934.814,906.497,909.569,1046.717,1064.224,1007.111,987.654,962.996,934.961,913.029,990.498,991.400,980.256,990.892,1014.562,935.130,940.971,984.033,962.225,986.479,1002.811,981.766,939.489,946.576,959.227,993.756,983.014,979.815,994.306,1005.370,960.679,976.037,1006.038,949.239,962.072,934.309
870,928.431,1044.199,1082.587,1014.785,969.209,977.953,963.352,987.660,963.942,972.833,933.477,906.063,910.839,1047.937,1062.936,1009.237,986.657,961.518,936.708,913.934,988.646,992.685,980.822,990.313,1015.642,935.895,941.833,983.338,961.660,985.034,1003.405,979.607,939.748,947.047,959.823,992.451,982.059,979.522,993.361,1006.161,960.175,977.164,1005.552,948.049,962.410,933.975
871,930.239,1044.443,1083.129,1014.516,970.795,977.633,963.207,987.084,961.956,974.451,934.243,907.398,911.597,1045.772,1060.474,1007.246,983.823,962.730,935.964,913.275,989.124,991.885,979.653,989.421,1014.639,935.955,941.490,984.813,962.556,984.572,1002.249,981.873,937.908,948.164,959.881,992.727,983.045,979.734,995.329,1004.934,959.533,975.809,1005.249,949.174,962.740,933.553
872,930.563,1043.835,1084.226,1014.211,967.840,978.859,962.965,984.234,962.523,973.905,932.578,906.375,909.955,1047.592,1063.706,1006.515,981.476,962.722,933.769,912.715,988.000,990.694,979.131,991.935,1013.913,936.708,942.160,986.167,961.819,984.570,1002.921,980.144,938.513,946.711,959.659,993.640,982.708,978.429,994.126,1004.112,960.297,976.970,1004.872,949.615,962.005,936.850
873,929.993,1044.942,1085.383,1016.014,969.497,978.863,962.214,986.173,961.431,972.670,932.798,906.626,909.713,1045.271,1060.728,1007.239,981.011,961.572,936.100,913.138,990.947,990.318,980.032,991.180,1015.001,934.982,940.024,984.657,963.855,985.334,1002.636,980.219,939.662,948.135,960.779,994.115,982.335,978.648,994.193,1004.931,961.068,975.688,1005.898,949.212,962.195,938.812
874,926.686,1045.778,1084.871,1026.953,971.135,977.979,962.491,985.074,962.381,976.815,934.814,905.597,911.379,1047.948,1063.026,1009.414,980.043,963.566,935.543,913.860,989.740,992.339,979.941,990.395,1015.594,937.326,939.526,980.315,964.325,985.597,1002.108,982.265,940.997,947.317,960.894,991.941,983.405,978.985,995.812,1005.134,958.590,977.279,1005.928,949.478,961.980,939.816
875,927.695,1043.408,1083.612,1030.474,968.883,979.514,961.818,983.809,963.361,973.999,932.445,905.470,909.537,1046.104,1061.950,1008.449,978.749,962.125,935.341,914.617,987.471,990.873,979.329,990.146,1014.983,934.429,941.461,984.223,962.358,984.154,1002.930,978.289,939.432,947.362,959.973,992.657,982.637,978.988,993.011,1005.825,959.677,976.660,1004.786,948.391,963.208,939.655
876,926.529,1047.343,1084.515,1032.586,968.868,978.854,961.105,983.228,961.880,973.892,934.647,906.292,908.835,1045.761,1062.545,1007.148,977.617,963.407,934.338,912.527,988.365,991.006,980.691,989.139,1014.958,933.751,940.616,984.531,962.711,983.799,1002.757,979.158,940.753,947.578,960.368,991.477,981.775,978.332,995.084,1005.041,960.176,977.491,1005.356,948.686,961.310,939.139
877,926.654,1044.090,1083.767,1031.644,968.648,979.402,962.667,981.275,962.253,974.478,934.287,905.482,910.997,1045.916,1060.165,1008.625,976.634,961.646,934.812,914.079,988.007,992.303,981.437,990.839,1015.711,934.592,941.800,983.855,962.365,985.760,1003.069,980.101,939.543,947.249,960.663,994.237,983.154,980.037,994.585,1004.113,961.846,978.353,1005.822,948.190,962.509,938.791
878,927.192,1044.790,1081.745,1029.832,969.448,980.627,960.428,981.098,962.802,973.539,933.438,906.081,909.983,1046.793,1059.630,1007.947,976.896,962.843,934.439,913.855,987.646,988.970,980.253,988.665,1015.344,935.343,942.136,982.282,961.041,986.503,1003.406,979.434,938.480,948.003,959.761,993.375,982.556,980.212,993.444,1005.790,960.586,976.972,1005.077,949.241,963.261,937.375
879,926.511,1045.646,1083.572,1027.984,969.645,979.454,961.981,980.847,961.814,972.570,932.351,906.775,911.139,1046.744,1061.614,1007.464,976.852,963.619,935.636,912.255,987.352,990.402,979.546,989.944,1015.437,935.035,940.010,986.506,962.969,985.611,1001.976,979.146,938.898,946.662,959.375,993.317,982.381,978.412,994.684,1004.015,959.829,976.807,1004.733,948.416,961.516,937.946
