 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
873,927.741,1053.946,1104.947,1023.440,967.135,976.530,960.297,984.746,961.158,972.573,934.769,903.592,909.801,1044.337,1060.529,1008.287,968.558,966.734,940.594,922.923,987.893,989.969,979.438,990.310,1012.747,932.415,954.630,995.490,972.098,984.577,1001.554,983.287,940.893,948.207,958.774,995.895,985.880,978.441,995.799,1004.824,959.366,974.089,1007.129,952.706,959.801,932.361
874,927.262,1056.343,1104.454,1024.508,967.277,978.387,961.209,984.909,962.809,972.524,933.967,905.871,910.313,1044.259,1060.543,1009.410,974.821,966.667,940.141,921.409,988.953,990.802,980.929,990.369,1013.659,931.181,954.570,989.098,971.197,985.541,1000.055,982.856,941.425,948.066,958.327,994.710,986.639,979.685,995.538,1007.223,959.945,973.855,1008.272,953.877,961.250,932.775
875,926.977,1054.877,1105.514,1024.387,967.359,977.120,961.705,985.801,961.663,974.179,935.516,906.171,910.524,1042.515,1058.601,1010.092,983.872,966.598,939.592,921.011,987.571,989.485,981.341,988.326,1012.309,934.750,953.566,990.291,970.634,985.756,1001.075,983.391,942.172,948.287,959.016,995.172,986.437,979.450,995.422,1007.230,958.896,973.703,1008.492,951.138,960.059,933.250
876,929.004,1056.492,1104.799,1025.070,967.934,977.202,961.122,984.878,962.752,973.477,935.860,905.427,909.758,1044.707,1061.943,1010.685,984.850,966.302,939.336,921.113,987.424,988.842,981.062,990.001,1012.537,933.991,953.244,990.011,969.252,986.702,1000.754,983.604,942.240,947.011,958.221,995.552,986.391,979.290,996.179,1005.992,959.970,974.911,1008.736,953.030,960.117,931.858
877,929.981,1054.929,1104.149,1023.679,966.074,977.496,960.374,983.502,962.346,973.158,933.913,905.450,910.378,1043.850,1058.007,1010.665,985.543,965.093,938.687,920.186,986.849,991.352,980.093,989.232,1012.876,932.653,950.998,989.128,969.043,985.543,1000.050,984.653,941.560,945.595,958.694,995.781,986.035,979.922,995.301,1007.443,958.480,973.862,1007.760,952.314,959.066,932.207
878,932.897,1054.351,1104.974,1022.938,966.284,977.328,959.577,984.351,962.589,971.857,935.087,905.347,909.688,1044.090,1059.495,1010.114,983.824,965.558,937.064,921.788,987.371,989.036,980.330,988.660,1012.773,932.729,952.801,987.955,967.292,984.206,1000.400,984.283,941.557,948.934,959.270,993.878,985.223,978.619,995.740,1005.922,958.828,973.332,1006.323,953.737,959.884,933.719
879,934.269,1055.105,1102.874,1021.958,965.997,977.923,961.926,987.036,961.879,973.283,933.300,904.739,911.053,1044.547,1058.457,1011.108,982.867,966.552,937.727,922.393,985.731,989.669,979.503,989.830,1012.099,933.211,950.138,991.401,967.782,987.081,1000.501,984.014,942.201,948.453,959.400,995.084,985.577,979.251,997.375,1005.807,961.365,975.131,1007.884,955.059,961.989,933.095
880,934.527,1052.125,1103.052,1021.217,966.285,978.094,962.053,997.061,964.176,973.073,933.506,904.926,910.492,1043.385,1059.917,1010.544,979.511,966.267,936.942,920.212,986.709,991.664,979.983,987.403,1011.968,933.061,947.526,985.213,966.651,985.134,1000.484,983.324,941.057,948.787,958.103,994.351,985.612,979.888,996.046,1007.104,958.751,973.042,1008.652,952.791,960.265,932.224
881,933.834,1054.050,1101.425,1020.859,966.987,976.402,960.249,1000.509,961.713,971.622,935.039,905.396,909.462,1043.820,1059.797,1009.602,980.852,965.073,937.729,921.208,988.668,991.582,980.810,989.836,1013.338,933.497,946.253,985.603,966.494,985.393,1001.276,983.136,942.620,946.937,959.746,995.137,985.672,979.925,995.812,1007.444,959.677,974.702,1007.395,952.245,960.043,931.926
882,934.670,1055.116,1101.951,1019.850,966.444,976.982,960.684,999.324,962.665,974.583,932.986,905.881,909.743,1044.016,1059.770,1008.765,978.575,964.988,937.370,921.506,988.978,989.583,982.540,988.090,1012.664,933.435,947.262,985.783,965.952,984.989,1000.900,983.222,941.197,948.378,958.895,994.985,985.378,979.365,996.162,1007.152,960.178,972.972,1007.668,951.637,959.192,933.200
883,931.619,1055.482,1101.020,1019.320,965.996,976.747,960.846,994.070,960.770,973.311,934.584,904.663,909.127,1043.499,1059.656,1009.504,976.799,965.043,936.096,919.269,988.154,991.904,980.160,986.667,1012.102,932.250,945.222,984.757,965.468,985.363,1000.794,981.792,940.189,947.308,958.118,993.722,984.994,978.677,996.241,1006.144,959.799,974.059,1006.316,952.820,960.632,931.448
884,929.864,1053.821,1101.387,1019.761,967.593,976.862,960.114,994.156,963.029,972.392,932.485,904.812,907.817,1043.141,1060.552,1008.291,976.600,965.020,936.846,921.212,987.685,989.735,979.615,987.119,1012.281,932.942,945.554,984.033,964.872,985.748,999.909,983.833,941.332,945.691,959.592,993.865,983.900,978.696,995.294,1007.218,958.279,972.206,1007.924,951.776,960.092,931.869
885,930.866,1050.609,1102.522,1019.079,967.259,977.749,961.028,992.043,963.642,973.938,933.378,907.134,910.460,1044.505,1061.688,1007.193,974.837,964.338,935.216,920.150,989.521,991.745,980.333,987.901,1012.987,933.852,944.211,981.796,965.595,984.507,1000.975,984.244,941.969,946.436,958.564,994.036,984.552,978.852,996.694,1005.075,958.859,973.544,1009.180,954.028,960.061,933.947
886,930.489,1054.382,1098.856,1017.910,966.198,976.845,961.166,989.074,962.021,971.666,931.717,904.341,909.543,1043.300,1058.813,1008.354,974.238,962.800,937.961,919.768,986.962,989.219,978.828,987.872,1010.744,934.498,944.459,985.048,964.647,984.365,999.702,983.816,940.306,946.941,958.603,994.357,984.991,978.732,994.864,1005.338,958.617,971.004,1006.185,953.904,959.568,931.397
887,932.498,1051.584,1099.502,1017.781,966.261,977.588,960.956,988.347,962.856,971.975,932.220,904.880,908.736,1043.646,1059.727,1009.359,974.285,965.005,937.191,921.238,988.668,990.690,979.757,988.055,1011.859,933.576,945.476,984.473,964.330,984.384,1000.106,984.065,941.308,947.967,959.089,993.799,983.758,978.637,994.867,1007.513,960.009,973.406,1007.434,953.603,960.420,931.975
888,934.290,1051.893,1099.191,1017.857,965.388,977.290,957.913,986.318,963.263,972.139,931.679,904.597,910.876,1044.151,1058.478,1009.414,974.071,964.129,934.411,921.500,988.438,990.546,981.046,987.605,1012.347,932.865,946.718,989.150,962.343,986.940,999.921,983.050,941.142,946.809,959.748,994.390,984.402,978.137,995.749,1005.881,959.537,973.662,1007.612,954.138,960.039,932.886
889,935.034,1052.868,1099.727,1019.033,966.682,978.458,960.960,987.217,962.849,973.680,933.300,904.163,910.913,1044.053,1060.062,1010.703,972.860,963.247,935.505,920.198,988.257,992.697,980.901,990.210,1012.249,933.345,944.078,986.685,963.663,984.921,1000.707,982.480,941.724,947.900,960.077,995.832,984.760,977.476,997.765,1007.408,960.530,974.393,1012.282,967.461,959.661,938.786
890,934.171,1054.044,1100.911,1018.894,965.850,977.901,960.130,987.262,962.793,972.253,933.664,903.637,909.081,1043.643,1061.371,1009.236,973.338,964.228,936.237,920.866,988.196,990.132,983.243,988.765,1010.685,933.015,944.468,987.631,963.488,984.087,1001.646,984.558,940.867,946.731,959.954,995.057,983.694,979.029,997.301,1007.367,960.149,974.488,1012.613,973.478,960.442,939.439
891,933.884,1054.192,1098.572,1018.980,967.730,976.703,960.292,986.310,961.812,973.791,933.825,905.828,909.534,1044.739,1061.375,1009.154,971.972,964.523,934.088,922.543,987.196,990.676,980.695,988.108,1012.063,933.003,944.630,986.048,964.207,984.401,999.309,981.540,940.278,948.211,960.031,995.847,983.572,978.750,995.523,1005.824,960.671,975.198,1011.451,971.721,960.335,939.137
892,932.699,1053.427,1099.503,1019.040,968.057,978.106,960.324,986.352,963.156,973.071,931.632,904.192,910.516,1045.429,1060.196,1010.264,972.640,964.033,935.277,922.432,987.863,991.594,981.201,989.951,1014.662,933.409,943.912,982.820,965.055,985.345,999.898,984.498,942.895,948.492,960.076,996.146,985.415,979.529,994.787,1007.859,959.958,975.830,1009.902,968.657,960.668,938.530
893,931.910,1053.336,1098.527,1018.290,966.482,978.311,959.455,982.974,961.650,974.100,933.914,906.100,910.545,1045.695,1060.527,1009.527,973.240,963.872,936.233,920.112,989.080,992.205,980.243,988.180,1013.087,931.758,942.068,982.262,963.741,984.473,999.408,982.856,939.991,947.187,959.342,994.627,985.652,979.390,995.289,1006.144,959.243,975.580,1022.087,966.882,959.795,935.934
894,930.244,1052.999,1098.957,1019.080,967.779,977.698,960.663,983.688,961.943,974.677,935.811,905.357,909.870,1041.373,1060.458,1010.510,970.742,964.124,939.376,919.718,988.846,990.920,980.098,991.154,1012.427,932.199,942.623,986.160,963.804,984.104,999.328,984.046,941.268,948.129,959.746,995.500,986.140,978.240,996.069,1006.627,958.865,975.352,1027.054,963.113,960.106,937.514
895,930.126,1052.609,1099.210,1018.568,966.908,979.613,961.046,988.009,962.465,975.170,933.904,904.750,909.493,1044.413,1062.104,1009.241,973.182,963.774,942.331,922.503,987.362,991.654,982.512,987.793,1012.451,934.582,945.712,984.124,965.278,985.467,1000.121,983.473,942.488,948.931,961.142,995.458,986.868,980.071,995.734,1006.385,960.156,975.601,1026.053,963.530,960.999,936.391
896,930.378,1053.054,1101.319,1021.443,968.179,978.343,962.761,991.799,963.879,976.193,935.933,907.173,910.516,1045.084,1061.201,1011.876,972.259,965.436,945.758,923.635,988.940,992.468,980.785,990.443,1014.298,934.834,943.968,984.152,965.831,986.665,1001.112,983.499,943.846,949.071,960.477,995.441,989.030,979.502,996.707,1008.966,959.862,975.034,1026.031,963.591,961.389,936.268
897,931.139,1058.797,1101.774,1034.122,967.555,980.713,961.430,992.669,964.765,974.202,936.888,905.438,911.070,1045.528,1062.864,1011.755,972.756,965.325,946.796,925.171,990.552,992.842,981.082,992.364,1015.365,934.350,944.959,987.627,969.090,987.122,1001.996,984.954,951.451,949.101,960.173,995.447,989.931,980.674,997.872,1007.241,960.630,974.976,1024.575,960.866,960.524,938.071
898,931.997,1068.198,1101.313,1039.634,968.283,979.767,962.544,991.223,963.822,978.027,939.759,908.363,914.040,1047.908,1066.322,1012.544,975.238,966.450,951.318,928.275,990.794,992.110,983.125,993.845,1016.482,936.158,947.225,986.688,968.493,988.094,1001.798,985.748,971.272,948.967,961.897,996.770,992.382,981.385,998.653,1009.102,962.641,976.812,1027.604,972.953,963.875,936.834
899,931.957,1068.781,1102.790,1041.428,970.215,981.527,962.213,998.826,965.751,976.991,939.289,909.262,911.116,1048.480,1063.882,1013.406,975.874,968.230,951.578,929.323,990.524,993.342,983.404,994.158,1016.760,936.891,948.298,988.573,972.237,991.453,1003.682,985.969,981.302,950.493,961.576,997.756,994.270,981.600,1000.123,1010.260,961.655,976.031,1027.399,976.946,963.607,941.027
900,932.176,1070.703,1100.102,1040.753,969.128,980.390,962.737,999.737,964.876,975.858,938.376,907.146,911.916,1048.650,1064.306,1012.607,975.423,965.140,952.648,927.653,991.321,992.452,981.600,992.537,1018.402,940.094,947.251,987.215,973.388,991.136,1005.590,986.056,979.528,951.492,960.763,998.135,994.365,982.767,998.182,1009.588,961.709,975.945,1026.583,977.425,963.011,943.430
901,932.360,1065.492,1100.677,1041.917,969.445,980.727,962.175,997.915,964.870,975.561,937.989,909.415,911.902,1051.616,1064.724,1012.579,973.232,966.385,951.058,928.748,990.724,993.444,983.281,994.219,1019.263,937.410,947.057,987.840,973.875,991.072,1004.638,984.190,979.225,949.385,962.253,996.422,994.523,982.937,996.686,1008.855,961.069,976.685,1023.477,976.116,962.863,943.642
902,931.232,1067.291,1100.814,1054.233,968.832,981.807,964.569,1004.376,964.109,975.611,939.018,908.994,912.097,1049.010,1064.279,1012.796,974.557,968.228,952.819,930.974,989.720,993.717,982.797,992.604,1018.893,939.803,947.441,989.399,974.929,989.814,1005.174,985.326,976.744,949.773,962.488,997.640,994.701,981.270,998.800,1008.814,962.986,976.831,1021.255,974.825,963.455,943.038
903,932.476,1064.165,1101.799,1064.142,970.712,982.758,964.344,1010.670,965.666,976.166,939.257,908.236,912.482,1050.181,1065.790,1011.355,975.959,968.500,955.672,929.317,990.462,993.445,982.025,993.868,1019.883,941.957,948.827,987.503,973.038,991.087,1006.640,985.225,973.935,950.070,960.783,997.039,993.905,982.960,998.788,1010.438,961.397,977.664,1020.518,971.709,963.455,943.551
904,932.611,1063.595,1101.883,1064.754,969.422,982.961,964.719,1008.306,966.364,976.305,939.631,908.586,912.889,1048.950,1065.756,1013.581,975.918,968.169,960.077,929.624,990.395,992.333,981.242,993.457,1017.919,941.217,947.716,989.490,972.540,989.222,1006.379,987.612,970.449,951.075,959.827,995.706,994.325,981.621,998.512,1007.445,962.666,978.670,1019.252,966.978,963.228,942.078
905,930.741,1060.612,1101.214,1064.309,969.782,981.968,963.209,1004.926,966.251,978.165,937.921,908.339,912.407,1048.527,1067.674,1014.227,975.130,967.272,962.805,931.371,989.319,991.727,981.150,992.602,1018.289,939.769,946.321,986.761,971.161,989.713,1004.549,986.099,968.840,949.946,961.735,996.821,993.568,981.074,998.068,1008.178,960.987,975.706,1017.576,964.714,962.292,940.117
906,930.980,1059.777,1099.784,1059.831,968.636,981.283,963.150,1006.412,965.378,975.492,938.165,906.887,912.340,1048.699,1066.512,1011.399,974.833,966.117,959.080,929.878,990.360,991.406,980.743,992.059,1017.966,938.695,946.565,988.267,967.682,988.589,1006.378,984.893,963.649,948.799,961.295,997.005,992.970,979.245,996.746,1007.535,962.485,975.426,1015.382,964.891,962.033,939.705
907,930.461,1060.421,1100.589,1056.998,968.339,981.646,966.373,1054.272,967.879,977.971,936.945,906.979,912.141,1049.673,1064.341,1012.511,972.862,967.711,958.346,930.216,990.089,993.660,983.384,990.665,1017.275,937.805,945.152,987.249,969.559,988.779,1005.122,982.177,960.617,949.792,961.435,996.995,992.484,980.740,997.286,1008.882,961.437,973.764,1015.260,963.757,961.906,939.606
908,930.374,1059.255,1099.070,1052.967,968.629,981.615,966.807,1074.238,970.111,974.993,937.343,907.866,913.503,1047.679,1066.424,1012.424,972.869,967.136,955.143,929.541,990.302,991.889,981.403,991.946,1015.945,937.194,944.663,985.445,967.715,987.259,1006.929,983.127,959.845,948.354,960.009,995.636,991.652,979.867,997.706,1007.139,961.111,975.509,1014.918,960.855,962.208,940.349
909,930.952,1057.964,1100.517,1050.400,967.437,981.367,966.410,1069.884,969.093,976.743,937.916,907.311,912.754,1048.873,1064.717,1012.939,971.654,966.720,953.445,930.067,988.852,991.512,979.787,990.941,1016.699,936.691,945.457,986.833,966.534,986.599,1004.905,982.623,957.970,948.764,960.239,995.120,991.869,980.667,996.844,1007.892,961.277,977.286,1014.220,958.381,962.063,938.165
910,931.286,1056.730,1102.079,1048.133,968.143,980.424,965.227,1057.145,968.155,975.617,937.788,908.683,913.911,1046.682,1064.808,1012.100,974.211,966.486,949.598,928.467,990.053,990.987,981.120,991.111,1015.247,935.736,944.711,985.479,967.528,986.807,1003.450,983.785,958.388,949.490,959.381,994.675,990.980,980.378,996.619,1007.114,961.499,976.789,1012.201,958.513,961.088,937.223
911,931.208,1064.541,1115.103,1045.495,968.690,980.114,964.897,1056.779,967.758,977.283,937.432,908.346,911.943,1047.942,1064.871,1009.395,978.051,966.830,948.433,928.678,989.164,993.114,982.562,990.529,1016.339,934.993,944.446,988.187,967.770,988.388,1003.743,983.862,957.045,948.641,959.175,995.644,991.132,980.271,996.171,1008.178,961.365,976.140,1013.596,957.266,961.447,938.780
912,931.750,1074.360,1133.300,1043.551,968.148,981.078,967.437,1074.072,968.052,976.820,937.639,907.542,913.570,1047.664,1064.778,1011.762,990.832,969.099,948.849,927.254,990.976,992.977,980.333,990.856,1016.496,934.897,944.009,990.727,970.701,993.941,1002.729,983.022,955.279,950.344,960.397,996.713,990.940,981.484,997.194,1007.473,962.618,976.136,1012.802,958.135,961.420,937.294
913,930.684,1072.541,1133.507,1040.687,968.215,980.060,966.895,1072.334,969.653,977.575,938.116,907.410,915.139,1049.193,1063.486,1011.743,992.004,969.012,947.550,926.918,990.485,991.814,982.693,990.492,1014.137,936.041,943.939,989.102,969.991,994.810,1004.462,984.109,952.643,949.652,959.861,995.839,990.681,980.066,996.962,1007.992,962.110,974.799,1012.733,956.595,961.504,936.382
914,931.875,1073.401,1129.992,1039.010,968.592,979.203,962.986,1062.792,969.005,975.200,937.611,906.926,913.748,1048.224,1063.111,1010.602,990.324,966.898,946.780,927.329,991.386,992.558,980.034,989.403,1014.972,933.520,942.590,988.397,971.400,993.118,1002.463,984.582,952.930,949.804,958.929,994.890,990.679,980.783,997.220,1007.660,960.761,974.250,1012.926,955.845,961.188,935.487
915,930.617,1071.153,1128.070,1038.103,968.696,979.573,964.183,1054.960,968.295,977.922,937.188,908.093,913.245,1049.881,1063.892,1011.332,987.939,966.358,944.243,927.641,990.373,992.185,982.228,990.431,1014.885,935.076,943.273,989.132,969.885,993.054,1003.170,983.255,952.997,948.393,960.345,995.112,990.918,982.141,997.788,1006.065,961.733,974.736,1010.584,956.216,960.873,937.107
916,928.914,1070.818,1123.449,1035.907,968.353,980.758,963.965,1045.404,964.746,974.551,937.626,906.652,914.005,1046.156,1064.208,1012.520,989.468,966.912,944.668,926.928,990.448,992.365,981.588,991.250,1015.442,933.871,943.023,990.128,968.657,990.958,1002.733,982.810,951.395,948.333,959.262,994.024,991.479,981.555,997.198,1007.369,961.843,972.682,1011.674,956.490,960.564,936.375
917,930.993,1066.091,1122.813,1035.010,967.683,980.456,963.273,1036.086,965.600,975.519,933.808,906.310,912.502,1048.858,1063.988,1012.115,984.946,966.018,943.280,926.400,989.582,990.919,980.553,990.104,1013.870,933.629,943.210,986.987,967.202,990.671,1002.346,982.709,949.514,948.938,959.497,993.513,990.578,980.690,996.786,1008.065,961.374,972.854,1011.918,953.347,960.911,936.938
918,930.718,1067.848,1119.282,1032.389,966.849,980.869,961.718,1027.085,962.999,973.003,935.931,904.909,910.458,1047.535,1064.792,1010.096,982.961,965.737,942.843,926.036,988.219,990.900,980.581,989.781,1013.358,933.774,942.292,988.057,966.026,989.787,1002.638,982.668,950.432,948.390,960.004,994.309,989.669,980.322,995.837,1007.164,960.725,974.842,1009.808,955.359,961.104,935.403
919,930.864,1066.040,1116.381,1032.623,967.130,978.037,960.730,1021.853,965.052,976.323,935.280,906.967,911.612,1046.727,1065.234,1010.795,980.310,965.602,941.417,927.829,989.539,992.128,980.429,991.147,1014.556,933.671,944.166,987.254,966.250,990.041,1001.622,982.991,948.130,948.716,959.535,994.202,989.748,981.210,997.226,1006.090,960.266,975.842,1010.498,954.167,960.858,932.662
920,930.674,1063.486,1113.228,1030.487,967.318,978.799,960.362,1015.983,964.874,974.725,934.815,906.610,911.194,1046.942,1065.078,1011.644,981.520,966.122,940.077,925.312,988.293,989.973,980.398,990.647,1013.060,933.318,941.432,985.904,965.037,989.906,1000.608,982.376,949.178,948.592,959.685,995.147,989.753,980.059,995.789,1005.367,961.256,974.312,1010.564,953.265,960.490,935.937
921,930.561,1062.734,1110.687,1030.035,968.192,978.289,962.207,1012.107,962.816,974.936,934.939,905.614,911.773,1045.768,1063.438,1009.645,980.650,965.105,941.190,927.158,989.651,990.362,980.678,990.850,1013.697,934.596,942.566,985.544,966.648,989.760,1001.208,984.002,947.719,948.358,958.348,995.687,989.191,980.811,995.997,1007.067,961.486,974.110,1011.477,954.141,960.937,935.259
922,929.453,1062.388,1109.788,1028.167,966.872,977.906,961.075,1009.608,964.344,975.748,934.381,906.048,911.142,1047.018,1062.666,1010.751,977.438,966.239,938.731,925.475,989.696,990.693,980.782,988.873,1015.000,933.942,942.450,985.351,965.994,986.830,1001.709,983.175,947.757,948.253,959.173,995.708,989.045,981.107,996.346,1005.254,961.261,976.304,1010.656,952.411,961.127,935.222
923,929.794,1061.920,1109.782,1028.460,967.216,978.197,960.548,1005.286,963.056,973.219,932.809,904.598,911.506,1046.381,1062.908,1011.795,976.787,965.083,939.551,924.230,991.098,990.463,980.230,988.989,1014.781,933.228,940.766,986.425,967.376,988.961,1002.855,984.144,947.289,946.381,958.907,994.832,988.485,979.177,997.234,1006.458,961.290,975.080,1008.472,954.015,959.939,935.213
924,927.943,1057.708,1107.567,1027.862,966.145,978.890,959.920,1002.499,962.961,973.225,932.955,906.707,911.435,1046.484,1059.697,1011.238,975.982,964.829,941.162,925.559,989.231,989.574,981.048,987.444,1014.269,932.242,942.492,987.382,967.170,988.395,1001.818,983.649,945.488,946.465,958.433,995.663,988.492,979.667,996.211,1008.300,961.331,976.636,1009.575,953.601,960.879,935.296
925,929.986,1058.146,1106.494,1026.497,965.504,976.205,960.938,1001.007,962.452,973.328,932.080,906.542,911.302,1044.735,1062.198,1009.746,973.367,964.852,939.799,926.421,986.410,989.750,980.497,987.958,1014.099,931.085,941.236,985.362,964.435,987.911,1001.288,982.305,946.577,946.365,959.510,992.659,987.010,979.056,994.873,1005.927,960.787,974.849,1007.859,954.392,959.376,934.085
926,927.174,1058.531,1106.046,1025.673,966.859,977.600,961.256,997.740,962.219,973.246,934.028,905.376,911.376,1045.526,1062.581,1010.732,974.497,964.788,939.582,926.899,990.471,990.492,982.034,989.362,1012.727,933.903,940.338,986.224,964.510,988.339,1001.504,982.596,945.268,946.885,959.742,994.737,988.522,978.995,995.377,1006.010,960.653,975.249,1008.621,952.715,960.994,934.085
927,928.150,1055.314,1104.072,1026.089,967.957,975.813,959.810,996.899,964.075,973.856,934.041,906.373,911.604,1046.964,1059.879,1009.746,974.758,965.005,938.865,924.926,988.445,990.609,980.101,990.028,1013.704,932.675,941.902,984.252,965.389,985.962,1001.304,983.946,944.294,947.742,958.056,994.355,987.256,978.256,995.546,1006.867,960.553,976.611,1010.308,953.026,960.691,934.872
928,927.613,1057.166,1103.784,1024.178,966.699,978.003,960.684,995.017,963.569,973.357,934.102,906.331,909.676,1046.481,1063.623,1009.698,973.982,963.811,937.226,925.077,988.102,990.937,979.930,988.133,1012.521,932.506,941.383,984.779,963.955,985.159,1000.244,982.220,945.119,946.560,958.116,994.145,986.572,979.525,994.764,1007.037,960.379,973.247,1009.802,953.245,960.641,932.791
929,927.417,1055.173,1103.327,1028.954,967.689,977.772,959.435,993.790,961.855,974.127,931.692,904.431,909.228,1045.725,1062.678,1010.530,971.389,964.837,937.680,924.852,988.532,990.963,980.193,988.735,1015.085,933.064,941.408,983.193,964.430,988.072,1001.494,983.783,943.754,947.074,959.343,994.214,986.941,979.628,995.163,1007.704,959.663,973.063,1009.867,953.004,960.820,935.898
930,926.129,1056.840,1103.505,1043.085,967.164,979.576,960.584,993.075,962.306,974.020,934.829,905.788,911.835,1044.278,1061.219,1009.602,975.179,964.045,937.898,926.151,987.199,990.418,980.620,989.823,1014.155,931.997,943.253,983.432,965.629,987.153,1002.296,982.912,944.636,947.653,959.925,996.008,986.596,981.066,996.676,1008.333,960.903,975.190,1011.747,953.706,961.737,934.994
931,929.894,1054.782,1102.137,1046.731,967.852,980.001,960.077,992.019,961.447,975.228,932.561,904.139,910.887,1044.127,1060.879,1011.740,982.446,964.009,936.622,925.262,987.377,990.598,981.456,989.383,1014.290,933.258,942.464,982.878,964.610,986.258,1002.429,983.457,944.583,945.614,958.226,995.540,985.925,978.741,995.155,1006.525,960.465,975.664,1010.461,952.527,960.978,934.319
932,931.691,1054.856,1101.164,1046.202,966.275,977.622,959.700,990.729,962.126,971.662,932.026,904.467,911.337,1044.961,1061.253,1010.869,990.746,965.404,936.686,922.644,987.449,989.839,979.382,988.390,1013.343,932.907,942.895,983.892,964.744,986.062,1000.869,984.220,945.191,947.481,959.587,993.185,985.577,979.042,995.523,1006.461,958.967,976.018,1008.698,952.612,961.492,933.934
933,932.165,1055.040,1102.037,1044.113,966.153,979.693,961.161,991.110,962.126,974.289,932.864,905.528,910.803,1046.588,1062.020,1010.783,992.688,964.067,939.052,921.921,989.084,991.060,979.837,989.103,1013.830,933.614,942.581,983.122,965.292,986.359,1002.404,984.040,943.581,947.672,959.038,993.923,985.059,977.910,995.481,1005.504,959.305,975.337,1007.798,952.723,959.157,933.142
934,931.780,1055.696,1101.302,1043.911,967.527,978.087,959.160,989.832,962.808,973.272,932.902,904.704,911.124,1043.995,1060.600,1010.725,992.351,963.972,936.293,923.058,987.963,989.156,980.155,988.382,1013.311,931.684,940.462,982.215,963.761,985.494,1001.749,982.253,943.831,947.224,958.439,994.468,985.239,979.406,996.345,1005.841,959.609,975.439,1007.199,952.309,960.064,933.615
935,932.336,1055.884,1100.034,1043.468,966.763,977.676,960.071,989.240,961.813,974.161,931.664,905.053,911.841,1045.030,1061.075,1010.028,990.650,964.561,935.547,924.398,987.530,990.368,979.906,989.599,1014.731,932.758,942.446,984.178,964.147,986.040,1001.579,982.500,944.461,946.589,959.152,993.380,986.380,978.131,996.383,1007.174,960.383,974.721,1008.239,952.120,959.737,934.158
936,929.959,1055.778,1102.239,1040.995,967.729,980.063,961.138,988.837,961.694,974.312,933.245,905.662,910.121,1045.606,1059.387,1010.136,987.798,963.954,937.229,920.685,987.637,990.414,977.793,988.001,1013.427,932.892,940.821,985.299,962.237,985.988,1001.018,982.301,942.586,945.478,958.644,993.783,985.984,978.648,993.803,1006.411,960.116,974.685,1007.650,951.687,960.504,933.107
937,931.358,1055.021,1100.619,1039.654,966.584,975.311,961.665,988.100,961.491,972.936,931.935,904.553,910.369,1043.430,1060.268,1008.921,985.830,964.414,936.087,923.363,988.471,990.161,980.165,988.565,1013.053,932.851,941.969,983.468,963.191,986.157,1001.864,984.107,943.493,945.980,957.906,993.928,986.411,978.074,996.351,1006.204,959.189,974.290,1008.958,951.607,958.765,934.306
938,932.042,1055.816,1098.818,1037.490,966.093,976.605,960.093,986.219,962.180,974.073,932.126,903.583,911.205,1044.090,1061.006,1008.212,985.205,962.209,934.734,923.131,987.416,991.953,980.863,989.097,1013.556,933.513,940.687,983.352,963.761,986.342,1000.761,980.712,942.608,948.056,957.870,994.107,985.188,978.832,996.294,1006.110,959.664,973.895,1008.318,950.242,959.222,933.571
939,933.949,1055.493,1099.404,1035.519,966.457,976.886,960.006,988.031,960.849,971.364,930.176,905.882,910.307,1045.031,1061.043,1008.168,981.576,962.616,935.502,922.163,987.069,990.660,980.206,987.557,1013.755,933.040,940.924,984.343,964.284,986.659,1000.963,981.393,941.924,945.544,958.618,995.004,985.676,978.594,996.078,1006.582,959.559,975.309,1007.443,951.638,960.196,931.988
940,933.853,1053.131,1099.956,1033.614,967.130,976.955,959.984,988.179,961.837,973.122,931.313,904.281,911.568,1043.559,1062.269,1008.678,981.893,961.860,935.058,921.183,986.775,990.604,979.579,988.007,1012.778,932.146,940.106,983.963,963.589,985.717,1001.531,981.364,942.489,947.249,957.136,992.928,984.172,978.251,997.388,1007.839,959.630,974.383,1007.283,952.068,959.942,932.746
941,931.733,1057.019,1099.017,1033.893,965.912,976.750,960.721,999.171,961.316,971.706,932.630,904.674,910.890,1043.426,1059.280,1009.467,979.811,963.385,934.311,921.586,987.604,990.598,979.363,988.448,1014.125,932.684,941.462,982.078,962.795,986.626,1000.501,982.488,941.875,946.124,956.899,993.897,984.256,979.890,997.105,1005.297,959.476,973.416,1007.731,950.021,959.632,933.534
942,932.383,1054.263,1099.655,1032.464,966.718,977.496,959.532,997.919,961.828,972.033,931.962,904.795,910.364,1042.323,1058.261,1008.893,980.887,961.850,935.517,920.455,988.649,989.320,980.105,987.093,1012.585,931.113,939.855,982.152,962.486,986.239,999.604,982.368,941.898,946.333,958.636,993.708,983.753,978.434,994.704,1004.419,959.718,973.706,1006.270,948.479,960.230,932.525
