 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27
618,974.622,1176.173,1026.750,1106.539,994.985,1033.325,1332.189,1511.650,1107.620,1059.842,1046.110,882.370,1070.556,940.562,1000.290,1153.503,935.530,904.000,1012.203,997.814,1048.596,1134.665,1086.671,1080.438,946.401,886.637,893.956
619,977.189,1170.397,1026.036,1110.509,993.869,1031.835,1326.042,1499.246,1106.983,1063.232,1041.888,881.978,1065.861,940.591,1000.007,1149.680,935.413,903.723,1012.223,1002.181,1043.579,1135.583,1091.628,1084.239,949.013,886.789,892.442
620,980.618,1161.392,1025.509,1112.732,994.422,1030.947,1325.886,1483.781,1106.653,1069.114,1036.793,883.126,1060.334,942.081,1003.505,1143.034,936.934,905.331,1015.645,1015.502,1040.894,1133.927,1094.380,1085.060,948.724,886.259,893.051
621,980.432,1152.809,1025.242,1114.523,993.273,1030.091,1322.615,1474.750,1109.930,1081.595,1033.184,882.541,1064.081,942.147,1047.353,1156.493,936.877,904.242,1027.885,1032.999,1039.279,1130.123,1092.701,1081.789,948.650,885.466,892.661
622,979.538,1141.991,1026.124,1116.789,993.379,1029.779,1322.528,1466.776,1112.312,1087.286,1031.573,883.931,1067.083,944.173,1070.726,1212.389,939.859,904.389,1037.296,1057.533,1036.062,1129.847,1090.475,1080.482,950.151,885.486,891.806
623,979.051,1133.033,1024.383,1124.341,993.512,1029.858,1317.574,1452.173,1116.493,1088.784,1032.024,883.821,1067.147,946.086,1104.635,1255.994,942.999,904.138,1039.167,1078.352,1035.698,1126.987,1083.287,1075.483,953.498,886.317,891.833
624,977.310,1122.656,1022.992,1144.945,995.015,1030.146,1313.018,1444.318,1115.925,1091.173,1029.388,885.453,1065.828,947.911,1127.694,1292.926,947.270,905.025,1039.547,1095.254,1035.235,1127.517,1082.378,1072.949,953.933,885.782,893.465
625,977.574,1111.361,1019.961,1168.975,996.513,1030.445,1307.104,1432.624,1117.664,1091.364,1029.133,885.754,1075.256,948.547,1133.571,1308.335,946.185,905.464,1045.699,1105.110,1036.276,1126.521,1081.758,1067.122,951.705,885.204,893.160
626,997.949,1100.131,1015.588,1182.201,997.360,1027.641,1302.634,1422.061,1113.255,1091.929,1026.643,888.409,1084.241,950.846,1162.139,1302.937,948.032,905.435,1053.686,1106.179,1033.786,1122.523,1078.699,1061.834,949.106,887.831,894.504
627,1013.201,1089.550,1012.958,1179.953,996.378,1029.397,1304.486,1412.280,1113.314,1091.362,1022.305,887.372,1089.471,952.682,1180.460,1288.708,943.961,902.751,1056.102,1105.422,1034.069,1118.874,1078.445,1057.587,945.102,887.025,893.533
628,1014.867,1078.301,1009.096,1175.297,994.526,1029.388,1302.849,1398.778,1112.297,1089.203,1019.337,883.712,1084.712,952.436,1190.940,1272.855,943.388,902.395,1053.757,1102.994,1035.350,1113.442,1072.994,1051.303,940.949,885.575,892.240
629,1012.687,1069.543,1006.322,1167.278,994.866,1029.245,1300.055,1387.819,1109.533,1083.162,1015.062,885.015,1076.701,952.803,1220.684,1253.972,938.940,901.508,1049.357,1100.752,1036.333,1108.539,1071.677,1047.765,936.503,886.301,894.431
630,1011.083,1061.047,1001.692,1161.199,993.467,1028.700,1298.350,1377.147,1108.994,1082.796,1010.328,883.120,1068.767,953.254,1247.151,1239.856,938.072,901.652,1045.851,1095.687,1037.384,1104.321,1068.297,1047.021,934.448,889.712,901.812
631,1009.749,1051.277,1001.244,1155.905,992.554,1027.323,1298.683,1366.448,1107.235,1074.589,1005.598,883.959,1064.713,953.452,1269.951,1223.992,938.185,901.161,1041.663,1090.418,1038.035,1101.225,1065.991,1044.230,931.497,890.004,900.465
632,1010.208,1043.372,996.728,1149.471,992.038,1027.133,1334.452,1358.424,1108.084,1073.055,1005.549,885.341,1069.922,953.497,1270.594,1212.003,939.318,899.084,1038.130,1085.408,1036.951,1097.116,1062.519,1036.069,926.772,890.739,901.952
633,1008.039,1036.292,993.262,1143.420,989.899,1026.769,1386.345,1347.757,1103.372,1068.188,1001.701,886.525,1077.045,951.513,1263.884,1194.613,935.088,898.078,1035.757,1078.518,1035.869,1092.483,1057.345,1030.287,922.818,889.299,898.696
634,1008.580,1028.387,989.166,1138.135,990.923,1024.745,1400.303,1340.175,1102.300,1065.416,1000.431,884.529,1083.475,950.905,1254.639,1184.089,935.664,898.660,1032.574,1072.703,1033.196,1087.756,1056.761,1023.743,920.788,888.870,897.660
635,1005.979,1021.872,986.837,1134.493,988.944,1025.099,1397.843,1330.915,1100.160,1065.310,998.342,886.005,1082.916,948.374,1242.652,1167.227,935.300,898.051,1029.828,1067.502,1032.073,1084.081,1053.368,1018.162,917.870,889.134,896.169
636,1003.847,1013.918,982.247,1128.369,989.048,1024.087,1385.823,1319.915,1096.401,1064.701,996.254,885.588,1076.761,946.933,1225.941,1154.756,931.735,898.736,1025.900,1060.446,1029.288,1078.483,1056.280,1013.515,915.349,888.326,891.784
637,1002.032,1008.630,978.589,1122.660,987.582,1023.621,1376.556,1311.231,1094.565,1068.263,994.669,884.254,1072.386,947.112,1209.666,1143.917,932.897,899.147,1025.043,1054.497,1029.737,1075.004,1058.774,1007.196,912.429,887.631,889.578
638,1001.835,1002.677,975.329,1118.791,987.700,1021.157,1367.503,1301.410,1091.863,1066.497,991.550,882.752,1064.280,944.536,1193.811,1129.644,931.645,898.998,1021.274,1048.070,1031.333,1072.205,1064.167,1002.360,909.987,886.494,887.760
639,1002.826,999.486,975.669,1115.499,985.678,1022.467,1357.666,1291.527,1092.110,1067.083,991.576,884.289,1060.167,944.468,1176.928,1119.734,935.196,898.942,1018.558,1043.967,1039.558,1070.028,1078.577,1001.261,910.357,886.933,888.254
640,998.611,994.466,972.459,1110.603,986.223,1020.406,1347.844,1285.103,1088.645,1071.080,988.868,883.722,1067.227,943.625,1163.012,1109.890,932.571,899.455,1016.447,1039.402,1045.890,1069.019,1085.852,999.227,909.720,886.343,887.335
641,997.519,989.232,969.758,1108.581,984.267,1020.893,1338.833,1277.472,1086.136,1088.093,989.431,886.250,1072.276,942.299,1149.590,1100.236,929.872,898.930,1015.701,1032.329,1047.328,1066.297,1088.155,996.690,906.363,885.367,886.574
642,997.455,986.857,968.049,1103.596,986.842,1021.390,1335.151,1269.734,1082.812,1097.385,989.419,889.632,1072.605,941.424,1136.190,1089.995,931.109,899.520,1017.691,1028.893,1046.066,1062.337,1088.949,998.574,906.104,884.949,885.517
643,996.937,982.843,966.962,1101.327,983.319,1019.810,1324.781,1259.668,1077.557,1100.013,990.265,889.276,1066.223,942.151,1125.828,1079.953,928.407,899.671,1018.909,1023.470,1044.260,1058.125,1088.129,1003.891,907.062,884.607,883.454
644,997.156,979.490,964.721,1096.199,983.493,1020.379,1315.414,1252.068,1074.964,1097.414,988.073,888.598,1059.576,941.025,1111.935,1070.226,928.484,898.866,1019.971,1019.893,1041.429,1052.672,1085.948,1022.816,907.998,884.899,884.868
645,994.107,980.928,965.052,1094.551,984.803,1020.853,1308.137,1246.316,1073.781,1096.496,989.633,888.254,1051.257,941.458,1102.152,1063.121,930.015,898.770,1019.027,1017.111,1038.863,1051.494,1081.899,1036.777,909.391,883.341,882.877
646,992.529,977.870,962.804,1092.622,984.077,1020.572,1300.482,1238.097,1073.767,1096.773,989.267,887.237,1043.652,939.957,1091.266,1054.294,928.986,898.154,1017.435,1012.545,1037.872,1045.486,1078.897,1042.627,911.523,883.259,883.222
647,990.612,980.692,963.182,1089.069,983.107,1019.795,1293.052,1230.903,1072.359,1098.139,987.887,887.265,1035.876,939.734,1081.325,1047.936,929.104,897.977,1015.601,1008.160,1037.610,1046.585,1074.954,1041.613,912.398,883.028,886.807
648,991.280,1014.380,969.163,1090.139,984.900,1021.078,1287.733,1228.774,1071.569,1098.645,987.277,888.582,1031.182,939.710,1072.242,1039.824,927.562,897.652,1015.087,1006.613,1038.294,1049.531,1070.471,1042.945,910.029,883.674,888.972
649,990.741,1070.364,977.207,1090.741,987.335,1021.109,1282.669,1223.558,1073.306,1100.142,987.962,892.814,1029.322,940.185,1063.699,1034.696,927.603,897.262,1018.826,1004.313,1038.499,1053.038,1068.480,1046.286,916.144,886.480,890.681
650,989.329,1110.979,984.090,1093.056,988.469,1022.584,1276.195,1218.410,1073.944,1100.665,989.296,894.207,1036.791,939.852,1055.403,1030.418,929.005,897.429,1020.866,1000.397,1039.148,1062.931,1066.317,1062.154,929.385,885.847,892.090
651,992.096,1144.749,990.874,1098.696,989.893,1026.053,1273.372,1215.181,1075.880,1103.461,989.489,894.026,1044.602,940.270,1049.104,1023.611,930.280,897.803,1021.846,1000.815,1042.432,1087.346,1068.500,1091.630,943.342,887.024,897.468
652,993.021,1159.189,993.315,1104.101,990.991,1026.138,1266.663,1210.945,1074.058,1099.453,991.679,894.224,1047.328,941.463,1043.109,1019.966,927.870,897.848,1020.952,998.470,1044.080,1101.350,1067.581,1101.661,946.525,886.838,896.513
653,991.433,1158.754,991.750,1109.506,991.648,1027.079,1264.579,1205.559,1073.229,1096.027,992.021,894.787,1054.295,940.006,1036.252,1015.577,929.414,895.797,1020.016,995.940,1042.362,1100.983,1064.545,1099.139,944.285,886.089,895.380
654,990.422,1151.237,991.332,1112.078,991.658,1027.068,1263.647,1204.143,1074.687,1093.744,999.182,894.546,1055.471,939.872,1028.427,1013.387,928.203,895.340,1024.011,995.941,1043.159,1107.916,1061.784,1096.968,943.198,885.795,893.978
655,992.588,1143.841,992.869,1111.916,994.435,1029.055,1262.729,1204.647,1079.686,1092.975,1035.231,893.908,1055.084,942.916,1024.859,1012.530,929.027,898.965,1031.698,997.149,1043.940,1132.830,1062.930,1096.397,943.557,885.955,893.845
656,987.408,1131.715,995.525,1111.734,991.735,1028.990,1260.871,1203.970,1085.414,1090.105,1061.012,890.068,1048.845,944.132,1015.859,1008.363,928.283,896.600,1040.276,994.166,1042.535,1138.207,1062.357,1096.383,941.239,884.479,892.156
657,987.888,1124.565,1011.752,1112.483,992.561,1028.446,1267.210,1203.526,1091.153,1089.037,1070.042,890.451,1044.647,945.472,1014.462,1004.307,927.701,896.341,1044.365,994.710,1039.216,1135.978,1057.261,1104.937,942.486,885.591,891.420
658,988.253,1117.846,1029.192,1117.272,994.947,1029.333,1315.648,1205.819,1096.025,1089.932,1074.342,888.791,1042.556,947.438,1009.434,1007.679,929.836,897.111,1047.447,996.333,1042.298,1134.751,1059.500,1119.943,941.493,885.987,892.724
659,989.633,1108.478,1031.128,1117.452,992.531,1026.983,1355.884,1203.722,1098.128,1089.562,1075.543,889.037,1045.522,945.847,1005.956,1044.105,932.032,897.203,1051.360,996.469,1040.761,1128.268,1053.077,1123.786,939.975,885.156,891.952
