 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
565,970.012,1098.104,1185.954,1070.213,991.474,1002.972,981.670,1022.264,994.464,1001.061,977.835,927.786,950.944,1094.852,1123.681,1070.911,1014.194,995.281,966.705,947.383,1042.815,1051.100,1013.861,1021.949,1064.318,957.029,962.022,1005.738,999.095,1028.037,1050.466,1063.581,969.058,981.026,985.923,1028.742,1023.222,1002.747,1033.391,1028.015,980.622,1050.791,1060.975,987.874,1005.490,967.634
566,970.424,1095.292,1184.384,1071.384,991.695,1003.238,982.230,1021.079,995.209,1000.276,979.379,927.512,952.112,1094.865,1122.851,1069.377,1015.287,994.229,967.196,947.138,1042.747,1049.994,1014.065,1024.603,1061.654,957.168,962.204,1007.479,998.035,1028.607,1048.672,1064.333,967.158,980.376,985.675,1029.122,1023.595,1003.740,1031.170,1027.169,982.292,1052.096,1059.283,987.096,1005.775,967.301
567,969.225,1095.611,1184.145,1072.683,991.390,1000.494,980.642,1020.534,995.113,999.598,978.961,928.277,950.238,1094.279,1124.134,1067.732,1012.952,992.492,967.254,949.165,1041.442,1049.437,1013.874,1022.362,1061.381,955.091,962.336,1007.328,998.310,1028.204,1047.895,1063.334,966.680,980.890,985.993,1029.025,1023.246,1002.107,1033.958,1025.673,982.116,1049.920,1058.939,985.939,1004.263,967.254
568,968.315,1095.469,1181.731,1069.906,990.515,1001.456,980.880,1019.492,993.853,1000.094,979.305,927.601,951.830,1095.035,1121.304,1066.437,1014.689,991.919,966.329,948.164,1041.099,1049.116,1013.232,1021.470,1062.287,956.186,960.908,1009.425,997.918,1027.838,1047.932,1063.007,966.476,980.833,985.842,1028.716,1021.750,1002.817,1032.217,1025.603,982.246,1048.961,1059.405,986.362,1004.276,966.728
569,967.655,1096.150,1180.507,1070.395,991.964,1002.442,983.240,1018.272,993.362,998.945,976.795,929.097,949.987,1093.896,1123.595,1068.495,1016.480,993.326,966.374,947.494,1042.131,1050.184,1014.896,1023.088,1060.117,955.197,960.751,1006.416,996.570,1027.458,1048.614,1062.305,968.666,980.554,986.157,1027.077,1023.021,1003.642,1033.664,1027.322,981.366,1049.554,1060.160,985.464,1004.412,966.719
570,964.980,1097.141,1178.875,1069.977,991.751,1000.309,982.031,1018.224,992.644,999.676,977.807,927.872,949.119,1094.407,1124.253,1066.500,1015.254,990.593,965.859,947.047,1041.065,1048.336,1014.113,1023.528,1060.632,954.739,961.434,1008.583,997.705,1026.948,1049.122,1060.492,965.863,979.429,984.805,1027.449,1022.296,1001.946,1033.842,1024.156,981.212,1048.315,1060.909,985.145,1003.809,964.570
571,966.502,1092.136,1176.673,1068.343,990.710,1001.460,983.297,1025.423,993.350,999.804,978.134,928.003,948.768,1094.987,1120.873,1067.735,1015.064,992.023,967.160,946.084,1040.487,1048.933,1014.540,1021.443,1060.702,956.852,961.652,1004.631,997.283,1027.052,1047.886,1061.179,965.312,979.919,985.853,1028.272,1023.339,1004.552,1030.454,1026.156,981.646,1050.081,1060.604,985.153,1004.227,964.659
572,966.847,1095.599,1177.438,1067.756,990.938,1002.856,984.168,1054.506,995.201,999.136,976.545,927.436,949.641,1090.734,1120.909,1064.969,1014.856,990.134,965.525,947.718,1038.744,1046.533,1013.534,1020.842,1060.721,957.029,962.298,1008.872,997.011,1028.120,1047.431,1060.893,966.398,980.364,985.112,1027.869,1020.599,1003.273,1031.124,1027.865,981.626,1049.167,1059.596,985.686,1003.410,965.335
573,968.848,1093.554,1177.557,1069.059,992.135,1001.919,983.315,1059.053,994.586,998.686,976.771,927.530,949.008,1093.024,1119.851,1064.778,1013.375,990.704,966.459,948.162,1039.270,1046.289,1010.961,1021.737,1059.353,957.166,961.448,1008.670,996.483,1025.691,1047.053,1058.141,966.162,979.569,985.139,1027.006,1021.445,1003.457,1033.374,1025.871,981.312,1047.457,1058.574,984.744,1002.811,964.152
574,966.668,1093.623,1175.129,1066.277,993.126,1000.319,982.510,1052.689,995.949,997.193,975.593,926.660,946.790,1092.128,1120.073,1063.258,1015.984,991.178,964.494,947.180,1037.051,1044.299,1010.801,1019.017,1059.177,955.631,960.874,1005.442,995.312,1024.365,1046.946,1057.756,966.488,978.595,984.169,1027.479,1020.488,1003.037,1032.145,1026.178,980.237,1045.418,1056.881,986.904,1001.271,963.529
575,964.593,1091.566,1175.225,1067.555,991.697,1002.098,984.104,1048.419,994.357,999.793,976.903,927.549,949.585,1093.288,1118.755,1064.385,1013.667,991.821,965.542,945.819,1037.647,1045.412,1011.601,1021.323,1057.887,956.086,960.172,1008.004,996.019,1024.198,1046.947,1056.115,966.269,978.469,985.965,1027.787,1019.438,999.449,1030.730,1026.974,981.607,1044.585,1056.728,983.229,1000.650,964.618
576,964.193,1088.005,1172.563,1066.565,989.762,1000.829,980.772,1043.449,992.995,998.783,976.490,927.241,947.429,1090.438,1120.127,1062.797,1014.646,989.538,965.141,946.692,1036.319,1044.348,1013.365,1020.515,1056.529,956.927,959.981,1009.262,995.211,1025.785,1046.664,1054.902,965.565,979.392,984.436,1026.006,1019.868,1001.524,1031.381,1025.811,980.631,1042.776,1056.864,984.091,1001.728,963.153
577,964.421,1091.330,1172.539,1067.258,991.364,1001.241,982.218,1038.540,993.716,998.898,974.627,927.555,947.695,1092.421,1119.054,1062.777,1012.688,989.547,965.563,947.634,1039.665,1045.349,1012.043,1021.094,1056.877,955.086,960.482,1007.974,995.075,1023.500,1045.566,1054.198,964.730,977.944,985.092,1027.393,1020.764,1003.237,1030.695,1026.531,982.319,1044.643,1057.768,982.852,1000.698,962.802
578,964.170,1093.652,1171.663,1064.963,991.728,1000.935,982.433,1035.680,993.410,999.925,975.089,927.646,947.624,1091.197,1119.507,1059.716,1012.546,989.827,963.223,945.534,1037.141,1044.852,1012.142,1018.981,1056.987,954.613,960.584,1007.479,995.206,1023.974,1045.641,1053.700,965.874,977.892,986.157,1026.081,1019.631,1001.854,1030.006,1024.792,981.093,1042.489,1056.217,982.742,1000.239,963.681
579,961.573,1091.019,1170.639,1065.455,992.287,1001.118,981.828,1030.821,992.154,998.100,974.190,925.536,945.868,1092.322,1119.836,1061.201,1012.775,989.969,965.262,947.365,1034.337,1042.949,1012.276,1020.002,1055.319,955.794,961.475,1006.642,995.191,1023.445,1045.494,1051.659,964.309,978.206,984.793,1026.340,1019.211,1002.137,1031.080,1025.436,979.800,1041.950,1054.285,983.939,1000.713,962.847
580,963.144,1091.568,1170.969,1064.471,991.471,1001.033,982.327,1027.119,993.171,1000.161,974.769,926.415,946.353,1090.417,1118.121,1060.908,1013.186,990.232,964.496,944.161,1036.947,1044.995,1014.025,1020.318,1057.811,957.175,960.005,1007.074,994.146,1023.701,1044.785,1055.254,964.482,978.489,985.135,1025.898,1019.990,1001.858,1030.798,1026.924,981.495,1040.333,1054.333,983.435,1001.173,962.614
581,963.908,1093.938,1168.720,1064.259,992.730,1000.534,983.812,1026.720,992.054,1000.460,973.791,926.767,946.232,1091.466,1119.663,1061.335,1010.833,989.198,963.820,944.829,1036.147,1044.791,1010.964,1020.708,1055.716,955.996,961.249,1007.720,995.453,1024.512,1045.760,1052.775,964.497,978.444,985.500,1027.104,1020.566,1003.226,1030.361,1026.879,979.622,1041.080,1054.857,981.379,1000.764,963.048
582,967.290,1092.809,1169.031,1063.097,991.465,1001.931,982.196,1022.278,991.668,998.138,974.154,926.880,946.011,1089.493,1116.138,1058.071,1011.617,988.671,963.238,946.765,1032.574,1043.423,1012.939,1020.432,1057.021,957.477,960.282,1005.542,995.044,1022.945,1044.406,1052.152,964.864,977.342,985.072,1027.094,1019.761,1002.523,1030.320,1027.049,981.766,1040.724,1053.391,981.841,999.404,961.704
583,965.039,1091.571,1167.596,1062.332,991.801,1000.306,983.518,1021.071,991.138,1000.008,973.579,926.810,943.880,1090.074,1115.900,1058.608,1010.055,990.182,965.104,945.072,1031.913,1041.540,1010.020,1019.062,1054.546,955.369,961.329,1005.642,994.594,1022.799,1043.679,1051.999,964.915,977.525,985.173,1026.721,1019.310,1001.571,1031.843,1025.220,979.056,1039.120,1054.118,980.343,1000.320,961.808
584,964.135,1088.689,1167.609,1061.724,992.522,1001.247,980.192,1019.725,990.824,998.091,972.113,926.216,944.875,1087.350,1115.130,1059.901,1010.585,990.253,963.900,945.900,1033.374,1043.929,1010.696,1021.380,1054.162,955.291,959.975,1006.555,994.580,1021.176,1042.633,1051.868,965.368,976.137,984.634,1027.865,1018.147,1001.871,1030.477,1027.968,979.935,1038.661,1054.423,981.178,999.361,962.072
585,962.663,1092.432,1167.057,1060.078,992.011,1000.557,981.192,1018.473,990.272,998.814,973.786,925.199,946.790,1088.597,1115.698,1059.413,1010.182,989.402,964.482,945.665,1032.151,1042.068,1011.674,1019.156,1054.923,954.609,959.580,1006.712,993.845,1023.687,1043.564,1047.920,965.012,977.104,984.968,1027.841,1017.972,1001.926,1031.049,1025.469,980.546,1038.485,1053.381,981.481,998.965,961.876
586,963.302,1091.454,1164.594,1059.146,989.917,1000.777,981.396,1016.910,991.635,997.613,972.652,924.771,945.063,1089.171,1113.304,1058.340,1012.333,989.195,962.978,945.102,1032.701,1040.619,1009.615,1020.125,1054.423,954.347,960.256,1004.672,994.048,1020.426,1041.945,1049.063,962.796,975.554,984.927,1025.830,1018.228,1001.679,1028.648,1024.910,979.212,1037.065,1053.585,980.175,999.342,961.367
587,964.659,1091.005,1162.704,1059.675,990.163,1000.359,980.432,1014.965,989.922,999.880,974.729,925.337,944.356,1089.601,1114.955,1058.659,1013.340,990.636,963.543,945.957,1034.043,1041.766,1011.999,1018.605,1054.098,955.257,958.961,1005.176,993.915,1021.848,1041.202,1048.193,963.894,976.262,984.968,1023.818,1018.477,1001.867,1029.083,1024.693,981.226,1037.875,1053.290,981.038,997.211,961.599
588,964.738,1088.630,1163.658,1059.106,991.887,1000.091,980.924,1013.921,989.844,999.487,970.524,925.807,944.296,1089.690,1116.019,1056.158,1012.571,989.340,961.688,946.355,1035.231,1041.290,1009.438,1019.516,1052.447,955.011,959.245,1007.471,993.071,1021.262,1041.662,1048.396,963.847,977.976,984.194,1026.248,1016.892,1000.820,1028.539,1025.363,980.357,1037.665,1052.881,980.275,996.455,960.478
589,963.470,1088.170,1163.282,1057.102,992.448,999.062,982.574,1015.638,991.264,997.510,973.213,924.094,942.529,1087.068,1115.243,1056.720,1011.746,988.644,962.938,945.244,1033.396,1039.791,1010.405,1018.286,1053.999,954.641,959.781,1008.147,994.544,1021.897,1041.904,1047.154,966.122,976.531,983.851,1025.370,1017.395,1003.118,1027.854,1026.260,980.099,1036.599,1052.914,979.669,997.708,960.106
590,964.070,1089.836,1162.039,1057.660,991.666,999.778,981.611,1015.120,991.484,997.233,971.328,924.854,942.229,1087.894,1114.418,1057.715,1009.930,987.356,962.155,943.691,1030.738,1041.043,1011.010,1018.478,1053.499,953.572,958.967,1003.076,994.301,1020.181,1040.417,1046.506,964.392,975.252,984.249,1026.361,1017.032,1001.255,1027.993,1025.450,979.821,1035.474,1050.342,980.255,998.991,958.563
591,962.512,1091.004,1160.015,1057.931,989.591,1000.084,980.526,1011.158,991.284,997.828,971.116,925.105,942.467,1087.385,1113.565,1054.822,1009.516,986.295,963.004,944.123,1031.300,1039.725,1010.057,1018.359,1053.988,954.662,960.529,1007.748,993.714,1020.604,1040.039,1045.525,963.140,975.357,984.468,1025.472,1016.668,1001.834,1026.920,1026.631,979.090,1036.800,1052.693,979.370,997.437,961.747
592,961.247,1089.195,1159.724,1056.594,990.180,1000.511,981.692,1011.877,988.732,997.814,972.111,925.648,943.046,1085.723,1112.664,1056.950,1009.967,988.557,962.817,945.906,1031.997,1040.870,1010.692,1019.208,1052.566,953.468,959.577,1008.434,992.729,1020.753,1040.142,1044.383,963.561,977.020,984.793,1025.844,1017.601,1001.424,1028.923,1026.888,980.143,1036.782,1052.406,980.292,997.015,959.364
593,961.007,1088.551,1158.461,1055.572,990.386,999.319,980.402,1010.802,989.908,997.667,973.005,923.818,941.907,1085.312,1110.024,1057.117,1009.002,987.717,962.247,943.863,1029.487,1038.762,1008.806,1017.419,1050.278,955.511,958.654,1007.581,993.488,1019.364,1040.410,1043.386,962.769,975.674,983.737,1024.078,1016.676,1000.826,1028.161,1026.407,979.172,1034.092,1052.832,978.154,996.051,959.498
594,958.479,1089.136,1157.719,1056.477,989.619,999.603,980.604,1009.617,989.650,997.501,971.067,924.519,940.774,1087.346,1113.321,1055.118,1010.892,988.121,962.913,945.046,1031.532,1038.201,1008.766,1015.940,1051.830,954.869,960.314,1007.173,993.013,1018.404,1041.926,1042.548,963.882,974.484,983.881,1024.510,1015.672,1000.991,1028.274,1024.978,979.247,1034.901,1050.847,978.264,997.162,960.349
595,958.933,1086.178,1158.197,1055.529,990.975,999.748,981.802,1010.678,989.239,998.006,971.444,924.287,941.881,1087.623,1111.715,1056.270,1008.427,988.061,961.773,944.593,1031.212,1040.197,1009.680,1018.618,1050.990,955.533,959.324,1007.182,993.395,1019.579,1040.459,1041.170,963.135,975.646,983.421,1024.788,1016.901,1001.823,1028.340,1027.066,980.119,1033.432,1051.326,980.579,997.014,960.990
596,958.989,1085.325,1156.854,1053.027,989.030,999.575,981.812,1012.198,989.681,996.959,972.378,924.376,941.959,1085.271,1112.805,1055.969,1007.000,987.878,961.189,944.225,1027.727,1038.255,1009.637,1017.373,1050.492,955.198,960.425,1009.141,992.361,1019.177,1039.739,1039.620,962.383,974.859,983.470,1024.476,1015.449,1002.391,1028.104,1025.712,979.951,1033.717,1050.899,978.156,994.998,959.524
597,956.889,1089.113,1156.459,1054.412,990.193,1000.053,982.304,1009.843,988.958,998.507,969.713,925.992,940.903,1087.330,1113.312,1054.985,1009.245,988.673,961.062,945.445,1030.079,1037.185,1009.414,1016.164,1051.386,955.083,959.705,1005.197,992.438,1018.365,1039.301,1041.631,963.148,975.106,984.099,1024.851,1014.614,1001.745,1027.861,1025.676,981.076,1031.870,1052.390,979.764,996.518,958.265
598,957.160,1087.445,1156.157,1053.577,990.282,999.648,980.634,1012.141,988.930,999.213,969.377,925.761,939.477,1085.294,1111.631,1056.190,1007.398,988.888,963.172,943.708,1030.463,1037.643,1010.415,1016.004,1051.542,953.855,960.996,1010.820,992.984,1019.420,1040.215,1041.978,961.984,974.208,984.403,1024.131,1015.881,1002.714,1029.052,1026.802,979.236,1032.699,1051.854,978.967,995.708,959.293
599,955.143,1085.763,1155.308,1052.602,989.713,999.880,981.136,1010.008,989.232,997.292,970.359,925.758,940.966,1085.862,1111.219,1054.786,1008.682,987.438,962.444,944.474,1031.186,1038.854,1009.755,1018.002,1050.400,954.549,960.476,1004.792,991.796,1018.478,1038.856,1041.527,962.780,974.136,983.387,1026.016,1015.659,1000.743,1029.503,1024.931,980.613,1032.726,1050.037,977.442,996.020,960.409
600,956.490,1085.439,1154.823,1052.684,991.502,998.762,981.196,1009.178,988.699,997.828,971.146,925.123,940.202,1084.192,1110.711,1055.044,1008.434,985.809,962.484,945.474,1029.344,1036.824,1009.200,1016.823,1049.965,955.167,959.116,1007.981,992.133,1018.533,1039.401,1039.545,962.086,974.229,984.522,1024.697,1015.217,1001.470,1025.908,1028.154,979.898,1031.143,1050.078,978.295,995.206,959.722
601,959.457,1084.685,1155.699,1050.529,990.973,997.708,980.476,1007.946,989.045,998.006,968.095,924.620,940.953,1083.809,1109.044,1052.007,1007.184,987.932,961.479,944.708,1028.584,1036.860,1010.358,1016.341,1050.701,955.063,961.175,1006.896,993.833,1018.553,1038.235,1039.950,964.462,975.765,985.270,1024.584,1014.758,1001.020,1027.108,1025.814,980.159,1029.116,1049.292,979.538,994.369,958.489
602,960.562,1084.426,1155.095,1051.930,991.236,1000.461,982.010,1008.549,991.533,997.263,969.941,926.131,941.038,1086.047,1110.360,1054.534,1006.704,986.882,962.427,945.800,1028.681,1036.162,1007.439,1015.062,1050.218,956.956,960.462,1007.022,992.424,1016.937,1039.093,1039.575,961.340,975.439,984.070,1024.892,1015.336,1001.453,1026.235,1027.343,980.023,1029.213,1051.541,978.916,995.182,959.287
603,959.633,1085.803,1153.869,1050.178,989.940,999.862,982.783,1007.448,987.351,998.667,968.520,925.116,941.010,1085.595,1110.896,1053.979,1003.033,987.676,962.375,945.964,1027.351,1034.967,1006.349,1016.381,1049.596,954.043,959.998,1005.597,989.253,1017.824,1037.835,1037.741,962.971,975.648,983.317,1025.054,1014.646,1001.278,1027.250,1026.646,979.822,1029.816,1048.376,979.439,995.089,958.469
604,959.583,1087.783,1154.161,1050.656,990.278,999.095,979.781,1006.639,988.293,997.198,967.801,924.854,938.846,1085.889,1109.839,1052.202,1004.747,988.272,963.368,947.380,1027.542,1034.921,1009.232,1015.849,1049.642,954.683,961.516,1008.627,990.547,1018.129,1037.205,1039.893,963.015,974.547,984.662,1025.048,1014.621,1002.162,1029.156,1026.634,980.575,1028.806,1049.494,978.090,995.655,958.767
605,957.826,1085.784,1153.094,1051.411,989.688,1001.903,979.925,1007.977,987.795,996.707,967.271,924.610,938.601,1085.193,1111.173,1052.869,1004.857,986.154,962.326,945.462,1026.309,1035.258,1008.260,1016.367,1049.328,953.148,961.614,1005.774,989.895,1017.538,1036.958,1035.758,963.501,973.682,983.940,1024.488,1014.725,1001.699,1027.022,1023.691,979.899,1027.196,1047.904,977.522,994.355,958.346
606,956.409,1085.910,1151.626,1050.974,989.417,1000.622,983.443,1005.220,988.688,996.156,968.604,924.380,940.676,1083.069,1109.251,1051.694,1005.528,986.217,961.726,943.483,1027.885,1035.571,1010.068,1015.615,1048.230,953.415,961.634,1007.499,989.473,1015.668,1036.367,1035.869,962.115,974.760,984.163,1024.561,1013.854,1001.599,1027.212,1026.126,980.496,1029.141,1048.520,977.151,994.998,958.272
607,957.620,1086.401,1152.935,1051.821,991.161,1001.971,982.662,1007.351,989.936,997.157,969.501,924.918,938.505,1084.387,1111.109,1052.879,1003.539,985.228,962.727,945.714,1028.197,1034.500,1009.088,1017.786,1048.508,955.371,959.888,1004.963,990.799,1016.471,1037.650,1038.844,962.441,974.478,984.390,1024.641,1013.793,1001.928,1024.363,1024.912,980.016,1029.135,1047.115,977.744,995.493,957.479
608,957.127,1085.339,1151.120,1051.241,988.283,999.871,979.962,1006.526,988.405,996.284,967.246,922.965,938.133,1084.459,1108.862,1052.319,1004.256,985.212,962.300,945.154,1027.779,1034.137,1008.069,1017.420,1049.316,955.249,960.043,1006.859,990.903,1016.526,1036.755,1036.069,960.280,974.144,983.912,1025.793,1013.560,1000.689,1026.300,1025.705,979.734,1026.196,1045.203,976.797,994.198,957.734
609,956.018,1082.935,1151.097,1049.669,990.775,999.988,980.410,1004.629,987.845,997.635,965.790,923.958,939.548,1082.309,1109.018,1051.944,1004.925,986.135,961.752,943.620,1026.372,1034.105,1008.780,1018.050,1048.178,954.550,958.853,1006.436,990.849,1017.063,1036.247,1033.969,960.011,972.579,983.896,1024.490,1012.577,1002.327,1025.405,1025.757,980.018,1027.703,1048.197,977.824,993.750,959.153
610,956.027,1085.024,1151.574,1049.862,991.424,1000.902,980.408,1007.591,987.665,997.987,967.595,924.681,939.017,1083.036,1108.468,1051.940,1006.676,986.125,961.010,944.125,1027.907,1034.459,1009.781,1016.765,1048.905,954.912,959.207,1005.638,990.313,1016.849,1037.097,1034.330,962.511,972.296,982.578,1025.745,1014.031,1000.835,1026.699,1026.738,981.422,1026.813,1048.540,976.947,994.208,958.615
611,955.402,1082.680,1151.716,1049.828,991.962,1000.400,981.162,1007.343,988.583,997.622,966.950,926.368,938.746,1083.045,1108.160,1052.032,1007.936,985.349,961.519,943.148,1026.730,1034.167,1008.137,1015.037,1046.580,954.612,960.261,1007.412,991.349,1017.049,1036.331,1035.307,961.914,973.523,983.592,1025.103,1012.759,1000.106,1025.259,1025.449,979.415,1024.681,1045.861,976.993,993.770,958.447
612,954.883,1081.572,1148.870,1049.485,990.485,1000.156,981.671,1005.974,987.456,996.466,968.908,924.086,939.690,1081.101,1106.671,1050.259,1004.957,986.391,961.850,943.360,1026.687,1034.041,1008.410,1014.594,1047.124,953.953,960.075,1007.488,989.382,1016.277,1037.451,1034.849,962.516,974.020,983.532,1023.434,1013.130,1000.954,1027.379,1026.803,978.907,1024.478,1045.786,975.618,993.216,957.790
613,954.650,1083.001,1149.067,1048.619,989.574,1000.341,982.435,1005.213,988.611,996.061,966.771,925.092,937.466,1081.557,1107.255,1048.562,1008.194,986.286,961.676,945.007,1024.293,1032.173,1008.063,1015.892,1045.903,955.506,959.117,1006.820,990.075,1016.327,1035.523,1034.000,962.094,974.378,983.182,1023.678,1011.432,1000.713,1026.036,1025.214,979.281,1024.191,1045.251,976.584,992.025,954.602
614,954.034,1081.816,1148.509,1048.957,990.444,1001.289,980.307,1007.267,987.727,999.173,968.165,924.891,938.638,1081.941,1109.575,1049.839,1006.778,986.584,961.163,945.233,1025.416,1033.709,1008.645,1014.703,1048.814,953.179,959.841,1007.853,989.770,1015.945,1035.511,1033.803,961.295,971.856,983.535,1023.768,1012.095,1002.042,1025.990,1026.428,980.054,1021.752,1044.208,975.421,993.691,957.223
615,952.622,1081.920,1148.504,1048.010,991.709,1000.732,981.748,1011.914,986.810,998.066,964.620,925.824,936.735,1083.047,1109.165,1050.076,1005.984,986.848,961.072,944.818,1025.074,1032.578,1009.128,1015.471,1046.770,954.846,960.534,1004.662,990.144,1016.845,1035.765,1033.065,960.742,973.826,982.923,1024.403,1012.121,1000.622,1026.675,1025.726,981.225,1022.093,1043.750,976.656,993.264,957.373
616,955.010,1080.989,1148.408,1048.031,990.340,1001.733,983.053,1020.146,988.022,996.882,965.881,922.796,936.489,1082.129,1107.737,1048.741,1004.585,985.761,961.768,943.617,1026.305,1033.146,1009.544,1016.693,1047.067,953.753,961.217,1005.699,987.220,1015.235,1035.649,1032.913,961.196,972.989,982.976,1024.411,1012.924,1000.696,1024.893,1025.207,980.286,1021.732,1043.244,977.400,990.593,957.306
617,952.971,1083.653,1147.073,1048.203,990.291,1000.915,981.635,1018.234,986.290,996.312,966.879,925.296,938.228,1080.933,1108.927,1048.087,1006.176,985.675,961.345,943.684,1024.560,1030.873,1008.142,1015.051,1048.015,954.280,960.356,1007.213,988.641,1015.594,1034.398,1032.419,962.581,974.144,984.079,1024.629,1012.301,999.972,1026.662,1025.759,981.157,1023.693,1043.444,977.054,991.322,956.307
618,954.489,1085.996,1147.483,1047.386,990.611,1000.146,981.737,1016.544,989.128,997.851,964.190,924.832,938.318,1080.826,1108.888,1049.590,1003.980,985.743,961.396,943.898,1026.740,1031.661,1008.207,1017.074,1048.367,954.425,959.168,1003.744,989.841,1016.175,1035.824,1033.083,961.263,973.450,983.803,1025.089,1013.226,1000.661,1025.641,1026.028,980.656,1023.377,1043.667,976.099,992.021,957.629
619,956.014,1083.499,1146.583,1049.529,989.569,1001.471,981.978,1015.584,987.968,996.890,964.023,923.974,937.692,1082.188,1107.211,1049.208,1002.579,986.544,961.294,945.828,1026.960,1032.052,1008.132,1017.023,1047.008,955.551,960.662,1004.952,988.817,1016.619,1037.086,1029.922,961.549,972.531,982.935,1024.863,1012.466,1000.032,1026.198,1027.302,978.630,1022.210,1043.482,975.588,991.690,958.967
620,958.448,1080.945,1147.680,1048.357,991.460,1001.132,981.853,1012.830,987.247,999.362,965.947,925.308,937.101,1081.800,1106.865,1048.427,1002.490,986.620,960.413,943.045,1026.181,1030.033,1007.257,1014.644,1046.308,955.017,959.966,1007.314,988.376,1015.136,1035.517,1031.746,960.941,973.187,982.807,1025.166,1011.664,1000.906,1026.323,1027.769,981.457,1021.309,1042.644,975.762,991.456,957.618
621,958.856,1081.601,1147.488,1047.962,990.939,999.722,980.151,1012.244,987.848,999.703,963.495,924.884,937.318,1080.277,1107.407,1048.916,1000.661,986.369,961.337,944.517,1024.863,1030.676,1008.467,1014.126,1047.199,955.351,960.194,1007.434,987.654,1016.397,1035.848,1033.712,961.594,972.144,983.397,1023.408,1012.015,1001.504,1024.691,1025.853,980.456,1019.879,1044.233,976.667,991.458,958.563
622,958.635,1080.755,1146.586,1047.681,989.850,999.175,982.724,1010.840,987.352,997.643,965.047,923.245,936.233,1079.849,1106.819,1046.983,1000.603,984.749,962.452,942.317,1024.751,1029.683,1008.118,1015.203,1046.302,953.168,961.403,1006.555,990.599,1014.049,1036.666,1030.443,959.866,971.736,982.992,1024.576,1010.820,1001.360,1025.910,1026.045,979.221,1021.790,1043.082,977.638,992.232,956.573
623,958.304,1085.927,1147.545,1048.327,991.077,1000.123,982.272,1009.694,988.435,998.487,964.177,924.443,937.029,1081.110,1105.543,1047.210,1001.916,985.513,962.071,944.090,1025.443,1032.875,1008.739,1016.382,1046.568,954.780,960.607,1005.763,990.205,1015.871,1036.356,1031.743,960.978,974.066,984.393,1024.937,1011.447,1002.231,1025.814,1027.759,980.624,1022.159,1044.232,975.177,991.902,958.282
624,957.085,1082.526,1146.130,1047.242,991.958,1000.225,982.129,1008.666,987.264,998.727,963.065,924.844,936.338,1083.521,1110.306,1047.681,1002.358,986.159,960.110,943.396,1026.898,1031.330,1007.605,1015.170,1045.845,955.104,960.789,1007.197,989.413,1016.380,1035.878,1029.857,960.707,972.277,983.269,1024.230,1011.183,1001.839,1026.153,1025.853,981.590,1022.775,1043.786,976.432,991.878,956.407
625,955.610,1084.534,1145.672,1046.563,991.224,1001.161,982.948,1008.054,988.208,997.278,963.414,925.491,937.689,1081.760,1108.413,1046.799,1001.536,985.984,961.776,942.982,1025.071,1032.146,1007.842,1015.511,1046.945,953.951,961.025,1007.432,990.984,1016.334,1034.613,1031.555,960.576,972.137,983.812,1022.601,1011.732,1000.469,1025.409,1026.290,980.666,1019.511,1043.218,975.884,990.833,955.711
626,954.046,1081.446,1145.018,1046.318,989.755,1000.921,979.477,1007.929,986.834,997.446,963.643,924.254,936.364,1079.990,1106.246,1045.828,1000.850,985.482,960.694,944.418,1023.696,1031.160,1008.009,1015.077,1045.195,955.300,960.483,1004.649,990.666,1013.515,1033.573,1032.070,961.100,972.452,982.452,1024.013,1011.829,999.896,1025.222,1026.127,979.940,1020.048,1042.542,975.291,991.112,956.428
627,953.822,1080.400,1144.580,1046.277,991.681,1001.097,982.017,1007.596,987.936,997.548,962.797,925.104,937.466,1079.611,1108.246,1046.164,1003.015,984.745,960.801,943.358,1023.113,1032.748,1007.553,1017.195,1045.742,955.583,959.383,1007.184,988.542,1014.615,1033.808,1030.206,960.942,971.813,982.536,1023.293,1010.688,1001.513,1024.162,1024.692,980.752,1021.822,1043.594,974.623,991.462,956.048
628,954.018,1084.860,1142.843,1046.926,991.230,1000.488,981.634,1008.676,986.738,998.163,963.928,925.521,936.660,1080.448,1106.870,1044.457,1001.960,984.247,961.206,943.594,1023.926,1030.601,1008.329,1014.922,1045.517,955.398,959.697,1005.711,989.913,1015.033,1034.863,1030.516,960.671,972.167,983.275,1024.087,1011.052,1001.257,1025.192,1026.226,981.500,1022.451,1045.838,975.236,991.205,956.791
629,952.424,1082.871,1144.439,1046.008,991.340,1001.076,983.253,1008.226,989.040,997.065,965.180,923.870,935.948,1079.069,1108.225,1046.724,1000.905,985.060,961.089,943.163,1023.775,1029.857,1009.627,1015.445,1045.260,955.065,960.146,1009.473,988.795,1014.527,1033.964,1033.900,961.219,973.710,983.049,1023.284,1010.564,1001.379,1025.939,1028.001,981.014,1020.699,1045.279,973.565,989.172,957.440
